year,co2,ch4,n2o,other_wmghg,o3_tropospheric,o3_stratospheric,h2o_stratospheric,contrails,aerosol-radiation_interactions,aerosol-cloud_interactions,bc_on_snow,land_use,volcanic,solar,total_anthropogenic,total_natural,total
2186,2.0621619360470604,0.1304634989248555,0.2948076752263489,0.07475353656020366,0.03642413669882115,0.005727328034577673,0.011921674219879119,0.013490531572850446,-0.06511859630859264,-0.011617200380576528,-0.007243332904189706,-0.14651076124024198,0.0,-0.015486973372885997,2.399260426450996,-0.015486973372885997,2.38377345307811
2187,2.0614025253850174,0.1298803302874046,0.2948938610201379,0.07423706237905946,0.0359580257006553,0.005654036782430943,0.01186838462878096,0.013279742017024658,-0.0649517124433134,-0.011038630356561155,-0.007349315526610082,-0.14651076124024198,0.0,-0.010146614987839758,2.3973235486337843,-0.010146614987839758,2.3871769336459443
2188,2.060769545729272,0.12929791934725626,0.2949768590293585,0.07372493885653528,0.035492239707948736,0.005580796634113901,0.011815164275595882,0.01306895246119887,-0.06478482857803416,-0.010486410446759069,-0.007455298149030457,-0.14651076124024198,0.0,-0.0005775504976480077,2.3954891176272133,-0.0005775504976480077,2.394911567129565
2189,2.06023495937793,0.12871573340617504,0.2950537634039991,0.07321719634586411,0.035026619939408296,0.005507582622870045,0.011761964482687048,0.012858162905373081,-0.06461794471275494,-0.009937384725872526,-0.00756128077145083,-0.14651076124024198,0.0,0.006311020125597725,2.3937486110339865,0.006311020125597725,2.4000596311595843
2190,2.059826867243304,0.12813373368179778,0.2951275277727307,0.07271373416032904,0.03456115812517513,0.0054343934483475015,0.01170878170614599,0.012647373349547294,-0.06445106084747569,-0.009447491657268723,-0.007667263393871207,-0.14651076124024198,0.0,-0.016383259090999445,2.3920769923485197,-0.016383259090999445,2.37569373325752
2191,2.059517108291472,0.1275519565327673,0.2951951980851893,0.07221445960843217,0.03409586170812231,0.005361230280862974,0.011655619268403106,0.012436583793721505,-0.06428417698219646,-0.008958641474406535,-0.007773246016291583,-0.14651076124024198,0.0,-0.03621245864418229,2.390501191855833,-0.03621245864418229,2.354288733211651
2192,2.059221550200365,0.1269703803897526,0.2952598762780893,0.07171947212333755,0.0336307273803061,0.005288092600275683,0.01160247519846621,0.012225794237895717,-0.06411729311691723,-0.008423665177779885,-0.007879228638711959,-0.14651076124024198,0.0,-0.04916523440358719,2.388987420234837,-0.04916523440358719,2.33982218583125
2193,2.058841606958129,0.1263879040605529,0.2953187944943155,0.07122850453312982,0.03316543179023913,0.005214929562826339,0.011549248870069868,0.01201500468206993,-0.06395040925163799,-0.007851041417193113,-0.007985211261132332,-0.14651076124024198,0.0,-0.05357838978985946,2.3874240017811266,-0.05357838978985946,2.333845611991267
2194,2.0584053824883317,0.12580562214237065,0.2953748325951545,0.07074167212380607,0.03270029663543708,0.005141791752203867,0.011496040306832626,0.011804215126244142,-0.06378352538635876,-0.007284151293445178,-0.008091193883552708,-0.14651076124024198,0.0,-0.05551192213680965,2.385800221366782,-0.05551192213680965,2.3302882992299723
2195,2.057898954783996,0.1252229854134938,0.29542803796887857,0.07025883698227944,0.03223516230762089,0.005068654071616578,0.011442799321212529,0.011593425570418352,-0.06361664152107953,-0.006804777346924265,-0.008197176505973083,-0.14651076124024198,0.0,-0.04709564110086061,2.384019499805297,-0.04709564110086061,2.3369238587044365
2196,2.0573502819720013,0.12463944666558896,0.2954724172567757,0.0697798704398969,0.03176986423659625,0.004995490644061669,0.011389475909648925,0.011382636014592563,-0.06344975765580028,-0.006240558083687001,-0.00830315912839346,-0.14651076124024198,0.0,-0.01741642228780215,2.38227524703104,-0.01741642228780215,2.364858824743238
2197,2.0567452668331323,0.12405610772554754,0.2955169215178389,0.06930496959566089,0.03130473156275186,0.00492235322354476,0.011336170756404883,0.011171846458766777,-0.06328287379052107,-0.005736330209660554,-0.008409141750813837,-0.14651076124024198,0.0,0.013654792934359328,2.3804192606824106,0.013654792934359328,2.39407405361677
2198,2.056098138307462,0.123471851349141,0.29555555212968815,0.06883382363687546,0.030839434318713086,0.004849189926025034,0.011282781768390558,0.010961056902940986,-0.06311598992524181,-0.005260738036560774,-0.00851512437323421,-0.14651076124024198,0.0,0.03127131650563246,2.3784892147639574,0.03127131650563246,2.40976053126959
2199,2.0554227772385465,0.12288723618146073,0.29559128961340475,0.06836649835997069,0.030374137901660207,0.004776026758540498,0.01122935999425051,0.0107502673471152,-0.06294910605996258,-0.004731314203752464,-0.008621106995654585,-0.14651076124024198,0.0,0.023759570264723875,2.376585304895337,0.023759570264723875,2.400344875160061
2200,2.0547052077587664,0.12230226861828764,0.2956211798011692,0.0679029871236736,0.029908841484607356,0.004702863591055965,0.011175906018427257,0.010539477791289411,-0.06278222219468335,-0.0042617200802696625,-0.008727089618074961,-0.14651076124024198,0.0,0.009190760065678795,2.374576939054006,0.009190760065678795,2.3837676991196846
2201,2.053959527712101,0.12171693218498006,0.2956481384309743,0.06744315841221692,0.029443543413582685,0.004629700163501051,0.011122418335478189,0.010328688235463622,-0.06261533832940412,-0.0037825078742284453,-0.008833072240495338,-0.14651076124024198,0.0,-0.016261788227359464,2.3725504272039273,-0.016261788227359464,2.356288638976568
2202,2.053185569811331,0.1211312472270839,0.29566925662256405,0.0669870249756401,0.02897824699652982,0.004556536996016517,0.011068898804566761,0.010117898679637836,-0.06244845446412488,-0.0032592172223643925,-0.008939054862915711,-0.14651076124024198,0.0,-0.02664741884592422,2.370537192323723,-0.02664741884592422,2.3438897734777986
2203,2.0523833739926625,0.12054520035321643,0.2956874349292555,0.06653448864333428,0.028512951406462858,0.004483373958567173,0.011015346201996668,0.009907109123812046,-0.06228157059884565,-0.0027860417103776278,-0.009045037485336088,-0.14651076124024198,0.0,-0.034995313751751786,2.368445867574506,-0.034995313751751786,2.3334505538227543
2204,2.0515671040203842,0.11995821508780562,0.29570271398218095,0.06608550086802537,0.028047490419215598,0.004410184914079821,0.010961707849785007,0.009696319567986259,-0.06211468673356639,-0.002370317809659224,-0.009151020107756461,-0.14651076124024198,0.0,-0.048818313176935406,2.3662824508182387,-0.048818313176935406,2.3174641376413034
2205,2.05072260006963,0.11937087531820947,0.295712098260412,0.06564009340879869,0.0275820302589542,0.004336995999627651,0.01090803710319912,0.00948553001216047,-0.06194780286828717,-0.0018789901250923402,-0.009257002730176836,-0.14651076124024198,0.0,-0.05388411853287438,2.364163703467193,-0.05388411853287438,2.3102795849343187
2206,2.0498496281714234,0.11878316069274603,0.29572153373275467,0.06519808317070866,0.027116570925678728,0.004263807215210677,0.010854332102514836,0.00927474045633468,-0.06178091900300793,-0.0014180355048515807,-0.009362985352597213,-0.14651076124024198,0.0,-0.059943343369679984,2.3619891553666723,-0.059943343369679984,2.3020458119969924
2207,2.0489767819847726,0.11819509941158585,0.29572210391736137,0.06475962245518228,0.026651112419389174,0.004190618560828895,0.010800595424646382,0.009063950900508893,-0.06161403513772869,-0.0008999890390471055,-0.009468967975017586,-0.14651076124024198,0.0,-0.05385471249691954,2.359866131682239,-0.05385471249691954,2.3060114191853196
2208,2.0480756673628613,0.11760665601903983,0.2957227092204401,0.06432444143564596,0.02618565308611366,0.004117429776411914,0.010746823829674713,0.008853161344683105,-0.06144715127244945,-0.00044732370482308847,-0.00957495059743796,-0.14651076124024198,0.0,-0.035526869705510625,2.357652355259918,-0.035526869705510625,2.322125485554407
