co2,ch4,n2o,other_wmghg,o3,h2o_stratospheric,contrails,aerosol-radiation_interactions,aerosol-cloud_interactions,bc_on_snow,land_use,volcanic,solar,ch4+n2o+cfc,wmghgs,all_ghgs,aerosol,albedo,anthro,natural,total,percentile
0.876053956052671,0.21598706190581268,0.08314863308630857,0.15301675816562216,0.11155900028164528,0.000360115535239514,0.008207541415833575,-0.24972423181644288,-0.6553718559485004,0.010435470974112375,-0.1587889865531611,-0.02376202975901962,-0.043113951489544444,0.49131614954102515,1.4134341131993193,1.6213170519669613,-0.7997379072745097,-0.12327012908667086,0.9015837139164649,-0.062004882048954,0.8805408624643819,5
0.9203934231784513,0.23806947491170294,0.08895710862969947,0.16818012061810111,0.15892353359389824,0.009411977391399625,0.014993244991652839,-0.20556544517717185,-0.575767843226576,0.023106356203310287,-0.13783943158779233,-0.021913954381700834,-0.027453485450662285,0.5172975317508625,1.4698231626335756,1.6980714627712474,-0.7164355337532362,-0.09970442175964242,1.0229239596536872,-0.046140547843748984,0.9947074884503848,16
0.9968696843843066,0.27091122149273383,0.09722517937887942,0.18848637578619742,0.2290944931462603,0.024753248013936968,0.02481013427656853,-0.1368227441115022,-0.4332921353206072,0.04179115632976682,-0.10546535943427937,-0.01893484005477708,-0.004077411302646605,0.5568196875807347,1.552720041790956,1.806129980326699,-0.5713616231394427,-0.060536568894764775,1.1999700625233716,-0.023348183152118063,1.1755849180788096,50
1.0691836050121275,0.3042484416372561,0.10526232757562885,0.2104081375243997,0.2985213715059596,0.03965677630017657,0.03552938781197111,-0.06605815136810736,-0.2902289741963773,0.07155784455631982,-0.07411982345907353,-0.016157405923698864,0.018197131872436413,0.5963816074894311,1.635572479820191,1.9131386106370314,-0.42667225216138016,-0.01955656948923313,1.3813152236327861,-0.00046801077059190445,1.3610196741438465,84
1.112009740409489,0.3259448527292692,0.11036745657931277,0.22352894610134588,0.343605215033995,0.05006469214154009,0.04205012180578879,-0.018671900473671704,-0.20371241618883565,0.09139065300571757,-0.052613606465056154,-0.014268686683897962,0.03321105502954122,0.6255856122208968,1.6841086506887548,1.976476586564508,-0.33008232609392035,0.0072813859634411815,1.4988954136519297,0.01477954921976387,1.4774139031817264,95
