year,pc05,pc16,mean,pc50,pc84,pc95
1782,-0.008444528433711502,-0.004368248903863187,-0.0014315878939907566,-0.001098568951940097,0.0013782897626521192,0.004802010813956659
1783,-0.0043545864586669834,-0.0018548016518880263,-0.00012645562930035264,-0.00011607670044541513,0.0017091656403823892,0.003974657885114783
1784,-0.011130573084774909,-0.002142649978561235,0.006035242624824391,0.00413872360020755,0.01561726201746556,0.03034326331521378
1785,-0.00899710499718284,-0.004672894286700127,-0.001550488257346052,-0.0012068646389964172,0.0014729834398551115,0.005128116249991397
1786,-0.006667778353131911,-0.001650389293860956,0.0026999262211528418,0.0018270405121571579,0.007915090998656905,0.014639536116441207
1787,-0.007166492013840307,-0.0030744746683285776,-0.00022845287269978497,-0.00020672897774801468,0.00279371282508789,0.006518555740361726
1788,-0.038003124480530934,-0.020303921158659446,-0.007791511890636164,-0.00555240074967332,0.003293546586902927,0.016113847734340617
1789,-0.02112039499259641,-0.01119530784432837,-0.004209349061168817,-0.0029736720077623204,0.0020502299939574972,0.009500003279171155
1790,-0.02355506472487402,-0.012571058874448631,-0.004746654758798168,-0.0033746321323232338,0.002200545139138307,0.010603340445624589
1791,-0.005922779433633728,-0.001958380277903231,0.0006926683570146968,0.0005027915606576149,0.003769500111789032,0.007634164773291143
1792,-0.007292206191412088,-0.0019088310094737986,0.0030775335755817202,0.002058494787043261,0.008969471898764746,0.016728552964839754
1793,-0.005782639476357885,-0.001497571427019465,0.0021206363396162,0.0014390631303279517,0.006461525213822142,0.01196495623488692
1794,-0.032624305717523054,-0.017565012743189362,-0.0069184021231880315,-0.004889400003160202,0.002518260462594697,0.013269910029555982
1795,-0.013807152638939585,-0.007226949027780471,-0.0024867668921971452,-0.0019709988506365957,0.0020615152160812574,0.007618571269712914
1796,-0.0049020334731092585,-0.0023001084411814043,-0.0005587510913611858,-0.0004798305827384749,0.0012787545107298694,0.0035687143177892283
1797,-0.016096271460670542,-0.008490966220197802,-0.0029733332916159565,-0.002316373708858623,0.0021980481243719318,0.008375156480515582
1798,-0.02605160166636152,-0.013870153983497814,-0.005325943156024579,-0.0038288812455517544,0.002321271677256266,0.011421897662315422
1799,-0.024369780870491208,-0.013020415793365865,-0.005089141820044597,-0.0036163427366380577,0.0019425645895970874,0.010116355422034758
1800,-0.03867735019655554,-0.020933533081037757,-0.008315323940069567,-0.00594923351910505,0.002692921583662187,0.015087366493114375
1801,-0.023943069660544273,-0.012915104493708281,-0.005012888364953822,-0.003595124206242984,0.002012098212439231,0.01024713824004398
1802,-0.028619108320567983,-0.01547052530842998,-0.0061881567497545035,-0.0044614554265757535,0.0019624758118373235,0.011045029622874425
1803,-0.014451299091485962,-0.00766232524462593,-0.003057035437873723,-0.0022448700611908323,0.0011306144256201455,0.005928515141745162
1804,-0.007912407340463319,-0.002841334647467854,0.0005382280742080458,0.0003835616135527734,0.004322808985879986,0.009263353646933512
1805,-0.027562836868953618,-0.014943594004489249,-0.005944683309182625,-0.004290712017233734,0.0019198493797398047,0.010844370800303484
1806,-0.01589532836243239,-0.008508496502176941,-0.003080314567862414,-0.0024472487880534016,0.002079732314459338,0.00830092507242251
1807,-0.024976385642976894,-0.01321610056362647,-0.005164563254378383,-0.0037697943329483676,0.0021933181417466974,0.010584359763474013
1808,-0.05723222258157026,-0.03117055716946774,-0.012267118507506837,-0.008786135791686087,0.004344083217535141,0.023158883760324645
1809,-0.0436322460893284,-0.023815977613785837,-0.009440452852422104,-0.006809229299068908,0.003181824284911883,0.01748324771934967
1810,-0.04784815903462797,-0.026091286209365187,-0.010319016493147164,-0.00737562308979718,0.0035030576016000983,0.019192491647039022
1811,-0.028173762534703068,-0.014922211576711558,-0.005857268298140578,-0.004265729318947225,0.002329959825210227,0.011876195616553882
1812,-0.013999533708543429,-0.007409651875886923,-0.002606533727586498,-0.002172384174285128,0.0022471485253901034,0.007801377063965592
1813,-0.022712722090757656,-0.012084979115406385,-0.004786374116921728,-0.003532613747288577,0.0019201153630176331,0.00943502024459892
1814,-0.06107808699905037,-0.033254792968822076,-0.013338651657461299,-0.009637287190422656,0.004119616936519448,0.023522275273502456
1815,-0.04416020558681517,-0.023746493370563167,-0.009473363652338055,-0.006799563913815795,0.0031484936506130995,0.01747806494038945
1816,-0.042205295884518504,-0.02296182258417559,-0.00927809920994517,-0.006752119326188224,0.0027302581436462227,0.0160092989192752
1817,-0.04492986286683072,-0.024131712977822073,-0.009654245798678577,-0.006941510971808908,0.0031554771639028477,0.017578038843635197
1818,-0.062383139379744934,-0.03394025778626301,-0.013590274246582545,-0.009753256647892169,0.004374539954189112,0.024370286643525634
1819,-0.05440694497526649,-0.029564548765496784,-0.011850982880532676,-0.008567752574940397,0.0037484677800088987,0.02112437299365119
1820,-0.0745076566347009,-0.04044942261177516,-0.016265460378242867,-0.01167535731975331,0.004855338188205898,0.0283077800188415
1821,-0.06383581992623517,-0.034548974738883596,-0.013848625818908942,-0.009946178287431096,0.004435611101277286,0.0247700196186295
1822,-0.0653857297943889,-0.035546785999441506,-0.014336057105548135,-0.01036885841017824,0.004224633514766644,0.024600887968416533
1823,-0.04922136393998506,-0.02660792696849522,-0.010848233165839013,-0.00792005876610196,0.0031041217391137477,0.01835686800073216
1824,-0.039106429075296975,-0.020898343373553684,-0.008348671937777519,-0.0061078755220872576,0.0029271014224514394,0.016153684586735034
1825,-0.06269340719904294,-0.034061571200026335,-0.013745158003789427,-0.009957742237215385,0.004035754191369362,0.0236199602181872
1826,-0.04821351821353686,-0.02611411746995409,-0.010518394214565525,-0.007642565356654099,0.003337539208898445,0.01912860292808892
1827,-0.05701089488826953,-0.031074765951859616,-0.012497567911437005,-0.00903233793343792,0.0038347247760413903,0.021986076389630037
1828,-0.09497969505130725,-0.05144464864857081,-0.020705584071164233,-0.014945286098449287,0.006377564489777193,0.036387975409656395
1829,-0.08137624225260616,-0.044192917499944126,-0.017838176912073154,-0.012877168693828848,0.005280814186125813,0.030809454534976844
1830,-0.08735305925706818,-0.04749219725465236,-0.019414483282114633,-0.01423373783617608,0.005137093770417429,0.03191458105717267
1831,-0.06132216542926557,-0.03354295741309822,-0.013769117172404173,-0.010106122809602705,0.003315766169201702,0.02261879942566173
1832,-0.05254663760117855,-0.02867588691499842,-0.0118039563465174,-0.008706646858564083,0.003109553259607092,0.01962789027641216
1833,-0.06159773969907656,-0.03366484755337699,-0.013894250690927624,-0.010196956460199906,0.003208366231540772,0.02217290013403415
1834,-0.09650986938488092,-0.052558201905219856,-0.02148540575654329,-0.015659914461538495,0.00571273423646332,0.035046668973755066
1835,-0.07559295803942187,-0.04137544592826839,-0.0169013913587998,-0.012381614869996673,0.004341792434891481,0.02777578917356171
1836,-0.08278564888108265,-0.04479642919138399,-0.01854207653550601,-0.01362366674695632,0.004511102753469664,0.02925166703439409
1837,-0.08384856564448312,-0.045716057775989215,-0.018769503534707657,-0.013776955939228588,0.004651800436042848,0.030378985437063275
1838,-0.0992440507260338,-0.05377590570929253,-0.022101547507814834,-0.01616914579839495,0.005752835598551657,0.03638550418613969
1839,-0.09422081960058833,-0.050918876516213324,-0.021054340935330398,-0.015445833325135183,0.005252880811863394,0.033842709599481616
1840,-0.10053779821417821,-0.055192863248855965,-0.02291229508405234,-0.01675162841263166,0.00523784991350411,0.035536835938734614
1841,-0.10580377561074263,-0.05729782360544904,-0.023680451330483163,-0.0173252162299409,0.00584265831689095,0.037846909876487624
1842,-0.1016787969349654,-0.05583066852608293,-0.02333501859845023,-0.0171295151246262,0.005040317117352367,0.035463330226517736
1843,-0.08183124984852591,-0.04456189192006249,-0.018954341690054295,-0.014053648383503278,0.003372966309179245,0.027470302161954886
1844,-0.07164825149813307,-0.03987740786478994,-0.0170229313733539,-0.012660781614259816,0.002914440563178538,0.02454834012651834
1845,-0.1008566620096488,-0.05514237716368788,-0.02346635489839967,-0.01746586859422877,0.0041232074419035245,0.033642756266181024
1846,-0.0845878080764494,-0.046641065501892294,-0.019930879233537275,-0.014807347392425937,0.0030886630628935924,0.02810472470159987
1847,-0.10432733319113685,-0.05676738184069815,-0.02419976677981846,-0.01795825361132611,0.004219160999970936,0.03465547325163869
1848,-0.13431156340133993,-0.07399625335245924,-0.03115126162549699,-0.023058582649586348,0.006155731012568573,0.045777747148172135
1849,-0.12341374681312967,-0.06770116508726605,-0.028839082261376336,-0.02146969360584037,0.004990268151192031,0.041055076704066884
1850,-0.13103329519910267,-0.07273660960552826,-0.030943383547190537,-0.022783156349469744,0.005159425202486737,0.043786154651040375
1851,-0.10281712849424698,-0.05630337739539831,-0.024552911449833795,-0.018297602321322576,0.003060266549733274,0.03267453482473971
1852,-0.08700180746750197,-0.048511119742071285,-0.021439856810803296,-0.01609823277379447,0.0019150934943903966,0.026510328421711225
1853,-0.09691118308558358,-0.05399401167543781,-0.023820139061800947,-0.017985803243646965,0.0023116509172104193,0.02986460298068664
1854,-0.13657404628778053,-0.07547022104361906,-0.03273151518571313,-0.024294308641273268,0.004348342818534505,0.04342996715591081
1855,-0.112051712544095,-0.06256597319452983,-0.027603148055659416,-0.020911754903906416,0.0025003551803338877,0.034678793022279754
1856,-0.11556418547234554,-0.0640020951710885,-0.02848433382536477,-0.021415633846820277,0.0021948915507231746,0.03379544723113443
1857,-0.12914392557597157,-0.07121494409654032,-0.031354726923075796,-0.023490979257228102,0.00328899764674409,0.03993247792904915
1858,-0.13910382060481147,-0.07694584633284801,-0.03367853911965829,-0.025139522363210626,0.003791231567104194,0.043229297916910006
1859,-0.14077034253709847,-0.07793577490406693,-0.03441659143111136,-0.025651072663348158,0.0032430802200544475,0.04317387811319654
1860,-0.14695996887235172,-0.08197275486705967,-0.03655563273774325,-0.027377302454557776,0.0027956245359538655,0.0433267490404929
1861,-0.1373406191465866,-0.0764329896711368,-0.03440760172419035,-0.026114092127411122,0.0020834986094755326,0.03981033027900806
1862,-0.14006146919641393,-0.077845220488862,-0.0352218404970714,-0.026418515946368893,0.0019869575376068875,0.04008689454545199
1863,-0.11882702628575778,-0.06730772302898418,-0.03134454225885015,-0.023976036988661985,0.0001293834374440458,0.030790053372506475
1864,-0.11253002606508726,-0.06378753399290939,-0.030324593477261366,-0.023420048798539463,-0.0005535114445966947,0.02844848048898153
1865,-0.1490811171659541,-0.08323040355896132,-0.0384581110970836,-0.029156278238663364,0.0008695064322645988,0.03943307090066071
1866,-0.1291132246289592,-0.07356036493554004,-0.03474052524301043,-0.02689035058061268,-0.0005882620591064738,0.03247671947734639
1867,-0.1514582804397752,-0.08574790852715836,-0.04006648943895183,-0.03066122016853439,-4.792610142276552e-05,0.03874677426126038
1868,-0.18252687556188976,-0.10126920373839825,-0.046703989099994424,-0.03533988809917391,0.001232619788387976,0.048784049571972195
1869,-0.15861867905354127,-0.09027223528033144,-0.04273501869215269,-0.032886722598749245,-0.0008682413007610009,0.038624166221615366
1870,-0.18095466511388497,-0.10144575116529678,-0.047519430678530684,-0.036102474202851335,0.00027574476773926785,0.045278948934343616
1871,-0.14892334446875166,-0.08621439324095684,-0.04206874732290055,-0.03281680451285214,-0.0029846099561572632,0.03337876965966881
1872,-0.12828199195355414,-0.07489297302300923,-0.038647890001079634,-0.030851001904210664,-0.0058458377129788726,0.023083189338323283
1873,-0.1603702765840753,-0.09331147434812684,-0.04671581033624833,-0.03689417285776183,-0.00481639554871124,0.0321827376346647
1874,-0.18422846892457256,-0.10572917091590993,-0.051477746874527,-0.04013990768019179,-0.003330192702903303,0.04017462695603897
1875,-0.15038085340332574,-0.08776050139668597,-0.04509368697064577,-0.03593836421110714,-0.006622214265297558,0.027498700632492847
1876,-0.16974457311026855,-0.09880984204999994,-0.04978830592014368,-0.03941539025767609,-0.0059854287573051015,0.03140574260157745
1877,-0.16938882744792505,-0.09922754633428275,-0.050424345593539824,-0.03996328166380435,-0.006548957557714595,0.031544880410458005
1878,-0.1762294146102899,-0.1028193123067028,-0.052077995430161894,-0.041242045911261536,-0.006460487211918007,0.03318395706564036
1879,-0.19454976704440818,-0.1141695162948966,-0.057522764678326795,-0.04560388486526312,-0.007070394502944815,0.03575945317259324
1880,-0.19248223059182837,-0.11356193697204443,-0.05917754972478862,-0.04732498635805853,-0.010195798962080702,0.028912826819841073
1881,-0.18703234051812248,-0.1102747896458476,-0.05849367471119315,-0.04708814289644251,-0.011461823154397721,0.026364207142958694
1882,-0.17942212646230254,-0.10856055210005451,-0.058569694540945835,-0.04741034660925867,-0.013057251200717601,0.020153439949625766
1883,-0.1554480659722231,-0.09685973144762863,-0.05459465578193044,-0.04501319338900783,-0.015164500713018385,0.008061953020176685
1884,-0.16768497213623137,-0.10308403584760778,-0.057630108491211175,-0.047759271384991725,-0.015323298983289683,0.011880833559824448
1885,-0.1815911849503928,-0.11039261987103043,-0.06096504937739834,-0.04974867117829293,-0.015196106981115821,0.015364507826067804
1886,-0.16941980812650934,-0.10398064643986621,-0.05833467635540195,-0.04826065141560849,-0.01566059561523308,0.011542254495091093
1887,-0.18266088696259783,-0.11246911073029503,-0.06257199760772711,-0.05164607054076461,-0.01624461890156247,0.013774542766603936
1888,-0.21041708786007268,-0.12875362888821515,-0.07133164293966486,-0.05805206506333514,-0.018108731864116986,0.016746226739921138
1889,-0.1962550987465533,-0.12147437948133041,-0.06809414506401193,-0.05607417629848219,-0.018291791551065757,0.012026138263849942
1890,-0.2106775112646549,-0.13086568115952393,-0.07358318397316226,-0.06071866054601936,-0.02024755263110163,0.011026755281386774
1891,-0.1793128310208104,-0.11551869893350565,-0.06799907706246348,-0.05838730938097612,-0.023082363508840763,-0.0016662838495220408
1892,-0.16271938526200586,-0.10864337109226188,-0.0655053594156412,-0.056903781822867296,-0.024293329065005254,-0.006030462467299079
1893,-0.17813637763930418,-0.11507763386875222,-0.0682580213692931,-0.058748528835930305,-0.023425311016272748,-0.002991237503277157
1894,-0.21467103471775062,-0.13601454586151404,-0.0778723417833859,-0.06545528965610221,-0.02374382504848377,0.005906734292526788
1895,-0.1964366825269021,-0.12714367722939832,-0.07521286412689236,-0.06492170731054536,-0.025817332363154352,-0.0032055206284960216
1896,-0.18407874508420266,-0.1216151502825662,-0.07422952452897384,-0.06448560482967025,-0.02861219312976711,-0.008178841054465218
1897,-0.2011584153055214,-0.1323454068070694,-0.07998470768433735,-0.06915264507988948,-0.029278318638473615,-0.007337759357504667
1898,-0.19716154451927828,-0.1330775672414786,-0.08167851366078192,-0.07157213308220475,-0.0321570763477591,-0.010895257322301476
1899,-0.22856687882332782,-0.15137818307024378,-0.09251077625377743,-0.08090750538181078,-0.03603347293216743,-0.011511605935276708
1900,-0.22810442429197264,-0.15357450631222383,-0.0951226149338218,-0.08413767395025887,-0.03936237140290617,-0.014641845985081739
1901,-0.21098950018608897,-0.14753967812263696,-0.0939510947809278,-0.08436126452001108,-0.041664201251705744,-0.018413259176285873
1902,-0.21058461187959066,-0.1484131075171874,-0.09508233722418075,-0.08597555369368663,-0.04348112617941601,-0.020492421868350964
1903,-0.20250353198569448,-0.14924421405762459,-0.09757599052774386,-0.09004762125729474,-0.0471596878167743,-0.024778589040792283
1904,-0.23370061961429534,-0.16796923302579264,-0.10742735887950662,-0.09767695469240668,-0.048903734031979416,-0.02284293283143228
1905,-0.24221223405801057,-0.1759601585954303,-0.11348322332292021,-0.10334425788099875,-0.05244240572014683,-0.02516454202779689
1906,-0.24563388503280562,-0.17968824363051691,-0.11710023861483031,-0.10788296619752773,-0.05599056250833779,-0.028152064313337576
1907,-0.2808044160269323,-0.20683613734995285,-0.13327391224741356,-0.1227051139555794,-0.06295988587013521,-0.02991831277105678
1908,-0.2807223268465397,-0.20434540777244548,-0.13099092380116695,-0.11925336185326312,-0.05995913573799152,-0.027363565648200715
1909,-0.2786853725940844,-0.20470860424933884,-0.13273981748503305,-0.12256443995124021,-0.06303577150902673,-0.03158029468323616
1910,-0.30963455901608056,-0.22569785357548713,-0.14430854541281396,-0.13164195965536618,-0.0667914207360333,-0.030952717656021884
1911,-0.2816107573083117,-0.20943986970035997,-0.13689628484602734,-0.1266422968798297,-0.06626229039437753,-0.034558259876892435
1912,-0.2735334153407882,-0.20731553459598284,-0.136895157630231,-0.12769601369523095,-0.06812506575704146,-0.0375069135454744
1913,-0.2921393281801692,-0.22019559507741795,-0.1450758825004576,-0.13502621209487206,-0.07157257342862403,-0.039072767422881856
1914,-0.3013016914435747,-0.2198790021266411,-0.14176789617861169,-0.12931354161034855,-0.06629746224089436,-0.03194663250956072
1915,-0.27487619965051,-0.2030909651055486,-0.13310925373116028,-0.12273838215287411,-0.06480705207508274,-0.03443080683803789
1916,-0.2857004992828375,-0.21566965864372528,-0.14233659285756278,-0.13239401713421203,-0.07080596636959509,-0.038598946740333255
1917,-0.29970932402505956,-0.2268980209073198,-0.14938136452559106,-0.1389710055509203,-0.07432755933793188,-0.039924006040876904
1918,-0.3088437975751383,-0.23054639587755574,-0.15129980316641353,-0.1404115538064974,-0.07413648610348533,-0.039545993243137845
1919,-0.2807869422530225,-0.20654815208154284,-0.13408440598522492,-0.12296529339785275,-0.06429261988028963,-0.03184340557752365
1920,-0.2979745993838097,-0.22187102887492433,-0.14504947473464355,-0.13391198191463577,-0.07064602986773243,-0.038040313788681494
1921,-0.24071627881753652,-0.18110522085092082,-0.1194018559024034,-0.11061828800296851,-0.059759630976632096,-0.032503002453613525
1922,-0.23350831524421795,-0.17903147460905927,-0.11918562038792384,-0.11102933809113111,-0.06125067982577116,-0.03563015594317597
1923,-0.26966680963934986,-0.2051319731231032,-0.1357027119229793,-0.12599701757015128,-0.0677303286614638,-0.03739915304629449
1924,-0.2522340801104868,-0.1931779212800951,-0.12862439925054253,-0.11905301431016901,-0.06636672854931233,-0.03864894577487073
1925,-0.2516900859871404,-0.1911664881376531,-0.12833848862080524,-0.11895577782039435,-0.06649097661018469,-0.03922012067627077
1926,-0.2594088303985064,-0.20011435074434974,-0.13416516648934496,-0.1250487875216369,-0.07032490488665923,-0.04130204465239792
1927,-0.27954495372694776,-0.21539001938579871,-0.14460180877238207,-0.13498412899445938,-0.07602355142534854,-0.04446132931327772
1928,-0.28910492003693855,-0.22203749628163288,-0.1491642061779547,-0.1389093410531974,-0.07784702016283253,-0.04488428202526724
1929,-0.3241358588793763,-0.24806080282622564,-0.1651215962375905,-0.15378183217027877,-0.08392072260965315,-0.0468326711743775
1930,-0.33968975340616364,-0.2517898818657565,-0.16410130968151287,-0.150504963708509,-0.0794096200804163,-0.04033437824992796
1931,-0.26532693155426307,-0.20248884482390903,-0.1347688237090007,-0.12581165378687073,-0.06911015719179621,-0.038748152549737715
1932,-0.2560996103847365,-0.18857823273214921,-0.1244887163390133,-0.11521188065701822,-0.06184038554127127,-0.033401007901985455
1933,-0.2636163546189248,-0.1984257279537417,-0.13054954003861238,-0.12120847998926415,-0.0656769657814701,-0.03586793027310109
1934,-0.30958510423267316,-0.2295466036927852,-0.1496853188185759,-0.13749487228216845,-0.07283727411904621,-0.036425913977786814
1935,-0.3237155595420177,-0.2422257118767851,-0.1586552583998456,-0.14653546026048483,-0.07775234355564846,-0.04185434974111563
1936,-0.3637977674821123,-0.2691762182860178,-0.1746170341869328,-0.16014074003529805,-0.08449433505821007,-0.042665161329498776
1937,-0.3733505511963678,-0.2801125853988404,-0.1830647114130028,-0.1698810828096752,-0.09024685515785107,-0.04832242822303094
1938,-0.32856352300406955,-0.2500319302235465,-0.16519634021488686,-0.15382482824834268,-0.08340526733334959,-0.046017714694991135
1939,-0.38053750823616017,-0.28142876332629296,-0.18380591569675445,-0.17023674084614074,-0.09008657006625231,-0.047816802063333795
1940,-0.3960009317494426,-0.2987384093894168,-0.19628054597599046,-0.1822328307488054,-0.09818640211827195,-0.05409850516129522
1941,-0.3945698974635668,-0.304036666040224,-0.20024498041090943,-0.1864843200303867,-0.10166408178993148,-0.05763522131445256
1942,-0.427481731074651,-0.32326870035003613,-0.20987153014679763,-0.19477043242425204,-0.10364780793884198,-0.05643508118364816
1943,-0.41400132039034915,-0.3179923598329876,-0.20877366086146493,-0.19446843912616799,-0.10555570351618813,-0.05834994685047428
1944,-0.412196166954373,-0.31144055085374583,-0.20566945083091503,-0.19175334630711544,-0.10288178784576305,-0.058364231330950395
1945,-0.35722374062855167,-0.27091314260973326,-0.17954610194107082,-0.1671060441565695,-0.09135677094101069,-0.0508022880278787
1946,-0.33448927347906593,-0.2578613849564409,-0.1726421335495378,-0.16181526480198297,-0.09015500106960984,-0.0527422597748688
1947,-0.3828298155231343,-0.29341207612877396,-0.19408159738971012,-0.18060862446831247,-0.09875854057908606,-0.05772157485182968
1948,-0.4188398675757251,-0.32028217807449605,-0.20901518341875105,-0.19420622069184162,-0.10492565932089123,-0.05801005750055008
1949,-0.39358963137820974,-0.2954747592697841,-0.1936905487708565,-0.18003599725459316,-0.09649159593227898,-0.052814480970890185
1950,-0.46060519058711,-0.33573898121019746,-0.2181360324548781,-0.19974578416271835,-0.10572667826477734,-0.05124576219360632
1951,-0.4091196172352697,-0.3167528272278864,-0.20998548155266544,-0.1954813351867692,-0.1085094183739519,-0.06344346327549834
1952,-0.4474216861277627,-0.3413786343128958,-0.22314223971191852,-0.20768968637316135,-0.11162537134180846,-0.06187336812792454
1953,-0.482976118147307,-0.36236064157284037,-0.23452603932552885,-0.2178296958754404,-0.1157333275033651,-0.060596877814250834
1954,-0.4840481463016728,-0.3667461094328053,-0.2376713657978316,-0.22059390677756346,-0.11798411020754461,-0.06204831897566451
1955,-0.5167370804889682,-0.39367259027749385,-0.2554689743626552,-0.2373987942390235,-0.12702393205824306,-0.06855148792801218
1956,-0.5911503338346427,-0.4376609902055574,-0.28163485178454156,-0.26025237969423226,-0.136240086652325,-0.06799807463859982
1957,-0.6560967016568274,-0.4755766181936907,-0.30188700276679203,-0.27612371253989637,-0.1421371959096203,-0.06945403650015151
1958,-0.5660611642145427,-0.4360438052280808,-0.2838158769924924,-0.2636034791243027,-0.1434526133761126,-0.07982873012443038
1959,-0.5771343291680432,-0.4414870088152123,-0.29070887938100176,-0.27081077003226856,-0.14854320543519528,-0.08461767596921063
1960,-0.6053218503314353,-0.4643547063634903,-0.3061438592424906,-0.285701234522986,-0.15573473036103883,-0.08685419937397344
1961,-0.6910613415169555,-0.5206348489407204,-0.33291275093036815,-0.30633913025639953,-0.16170868425826654,-0.0789885653737131
1962,-0.6583098713114854,-0.5033642925814394,-0.3276462919095617,-0.30263674124985507,-0.16491634618399484,-0.0873471503530423
1963,-0.786837556706379,-0.577219737933635,-0.366262131910361,-0.33508972033157775,-0.17336300153156312,-0.08331100285251548
1964,-0.712204823091675,-0.5408166685465745,-0.353744664737397,-0.3288686381838992,-0.17721158245174526,-0.09127508800810372
1965,-0.7476151648646853,-0.5667008499108129,-0.3685853352512956,-0.3414241546511825,-0.18344068031335148,-0.09159308757763467
1966,-0.7561065023046051,-0.5742857596013448,-0.3762246087671646,-0.3501702034467775,-0.18841307570378588,-0.09366932427062907
1967,-0.8188527214077279,-0.6128716328630182,-0.3955527260188277,-0.3627333917228699,-0.1933660429515518,-0.09514000979084701
1968,-0.8232924326832108,-0.6233033168272097,-0.40454844119214906,-0.3751870044262503,-0.20097519101715033,-0.09810315608381066
1969,-0.8201673277323633,-0.6228006340597962,-0.40743452042382,-0.38016583271982407,-0.20556907141522537,-0.10062950548395402
1970,-0.8990458086855082,-0.6779189307611356,-0.440134193106201,-0.4098013359733665,-0.21961262277991125,-0.10677085428364179
1971,-0.8984733973747706,-0.6789236467134238,-0.44207970937373303,-0.41221236622560625,-0.22159055376322592,-0.1086168847973658
1972,-1.0212473776149258,-0.7531528696223806,-0.48272382124222396,-0.4419318924253801,-0.2328007795633098,-0.11282091432219736
1973,-0.9643432522673313,-0.7307154633640377,-0.4750475560179762,-0.4428218311698605,-0.23831880763857172,-0.11628775812662051
