year,CO2_p05,CO2_best,CO2_p95,CH4_p05,CH4_best,CH4_p95,N2O_p05,N2O_best,N2O_p95,otherGHG_p05,otherGHG_best,otherGHG_p95,O3_p05,O3_best,O3_p95,aerosol_p05,aerosol_best,aerosol_p95,otheranthro_p05,otheranthro_best,otheranthro_p95,anthro_p05,anthro_best,anthro_p95,volcanic_p05,volcanic_best,volcanic_p95,solar_p05,solar_best,solar_p95,total_p05,total_best,total_p95
1760.0,-0.0448365431611095,-0.06231685455332416,-0.08744017969677012,-0.01538142951544361,-0.02213434641849281,-0.03123412345599325,-0.002351630607449082,-0.0032719095307678497,-0.004520096389287484,-2.5047873697392473e-08,-3.5379194497642263e-08,-4.973796841611921e-08,-0.0063103324138776675,-0.01325722559744049,-0.0223461802169451,0.08118084082843526,0.031448287012805984,0.008456412609885671,0.017423479591712584,0.008421672652679124,0.000575092265873279,-0.02441106349637692,-0.05930058601653947,-0.08867549234618292,0.07478773312225116,0.03690501854380891,0.02696067303390341,0.024268956329330547,0.011531396535406802,-0.000963268328912394,0.0369813627585197,-0.009066377859273618,-0.03162206210879726
1761.0,-0.044384697053939076,-0.06171047698294209,-0.0866695338825483,-0.01522158780605858,-0.021917825498543236,-0.030944889046066657,-0.002328540142657376,-0.003240905265920163,-0.004479098329299308,-2.479791059162295e-08,-3.5044192436828325e-08,-4.92929047524182e-08,-0.006250776293131888,-0.01313174862021644,-0.022140495261498586,0.07971859877239705,0.03079131939126868,0.008276672504957044,0.017293661279852747,0.00835296009336231,0.0005604465327954425,-0.02466504947344191,-0.059043678390620496,-0.0881196688115318,0.08163413660318597,0.04243359804729044,0.032377421898297044,0.034729645142818906,0.018486656070761255,0.0032142597861413397,0.0527516345389008,0.003619865571322156,-0.019955835824693784
1762.0,-0.04393185096132213,-0.06110211121014368,-0.08587781806803599,-0.015061215128163743,-0.02169774389965664,-0.030647432596193302,-0.0023045598987059645,-0.0032085616228321595,-0.004437002663864661,-2.454668542317684e-08,-3.469802092870289e-08,-4.882842597336844e-08,-0.006189383558601338,-0.013000809537746148,-0.021932247753323395,0.07940592909656173,0.030669830822255155,0.00824670820771186,0.01716674283415294,0.008284219705843629,0.000545429876881016,-0.023954546159406467,-0.05826074915618817,-0.08711803215690991,0.011852492428939057,-0.0069660394114832574,-0.007612053137608571,0.03801778524419843,0.022147358373922288,0.007892719051756656,-0.012450318278475668,-0.04131711180003498,-0.05551632322243424
1763.0,-0.04346503596102575,-0.06047907502646559,-0.08507092731424666,-0.01490220943686049,-0.02147386276527373,-0.03035664397632589,-0.002280879939585906,-0.00317652616068137,-0.004394120618262839,-2.4295723977107998e-08,-3.4350279162764785e-08,-4.836617940318088e-08,-0.00612477603899064,-0.012871140511953545,-0.02171983945760674,0.07971126456061942,0.030766482746038104,0.008244384363271925,0.017030290604079415,0.008212810911512228,0.0005293645901987895,-0.02295372976276237,-0.05724243847566915,-0.08594304117060725,-0.08013189851630385,-0.0778163497372179,-0.061666072058201814,0.03680550082759433,0.02210650010031233,0.008780907581906578,-0.10448419616590449,-0.11121912589422822,-0.10866118371025216
1764.0,-0.043007298107195786,-0.059847940976648084,-0.08429291991749124,-0.01474478893673811,-0.021249627757512837,-0.030050632761641577,-0.0022582944496359783,-0.003143878906367012,-0.004350646049540185,-2.4028061085257236e-08,-3.399641579360235e-08,-4.790654222763812e-08,-0.006060522753160977,-0.012738084950020885,-0.021501840674969668,0.08161376039563675,0.03160750074800189,0.00854176015432059,0.016891785597213042,0.008143541129892573,0.0005124506361179234,-0.021056364312468493,-0.055376245104706484,-0.08400529066995616,-0.0913083094740091,-0.09259984120791065,-0.0750449311522883,0.030929725571184296,0.018753266881779793,0.005513755693492718,-0.11645959601822939,-0.1273600076119006,-0.12335354699213825
1765.0,-0.042533013910523214,-0.05921939063364537,-0.08347092953556494,-0.014585809048182742,-0.02102159937897173,-0.029731879817107825,-0.0022343843528604026,-0.003111317498783031,-0.0043064904135316886,-2.3765320730784188e-08,-3.364222286861285e-08,-4.7430904115408615e-08,-0.005994735767010687,-0.012606948830844324,-0.021275131336047432,0.08239930682065531,0.03195470464654174,0.00875579036516087,0.016754837746587023,0.00806939438934258,0.0004948458662012802,-0.020093199699160316,-0.054051969320140614,-0.08221363809754649,-0.0627122687133609,-0.0726747290655741,-0.059076094832620586,0.021492701080708745,0.012707807496521242,0.001021238085930693,-0.09280681712200656,-0.11209927166512344,-0.11400997161585039
1766.0,-0.04206497951608299,-0.05858452594463112,-0.08262417424612252,-0.014433309635837964,-0.020795811430161584,-0.029420580237787236,-0.0022106379640042667,-0.003077954618041015,-0.00426099032155422,-2.3508896640489494e-08,-3.328732019192149e-08,-4.6926373775679755e-08,-0.005930031494689051,-0.012474155917480266,-0.02105659128896778,0.08205800742432619,0.03179066400921855,0.00858275721529557,0.016614494493099877,0.007998185786865133,0.00047912213439118385,-0.019522566095819496,-0.05325472345215754,-0.08121072954140116,-0.056352038211213415,-0.06644134980659512,-0.05437076439268424,0.01216606279314035,0.005753885823114528,-0.00319935429644853,-0.09239464559688629,-0.11283528178227713,-0.11557664217865038
1767.0,-0.041590998305066115,-0.057941131967434334,-0.08174971273655256,-0.014274334975224394,-0.02056677033759889,-0.029101735808192523,-0.0021850922650582917,-0.0030445188712503873,-0.004214633215012076,-2.325783059475839e-08,-3.292811827371178e-08,-4.644273103870943e-08,-0.0058667762184204915,-0.012340448276971956,-0.020833671405836786,0.08243499565893155,0.03199377080025467,0.00875409814997664,0.016470598893587728,0.007925129927089991,0.00046315571617599257,-0.018680990309607157,-0.052070013457888836,-0.07954758689083948,-0.07628229734833016,-0.081523204856948,-0.06554454005308369,0.004773773431670604,0.00028756138517573027,-0.006270914945790403,-0.11660021213188548,-0.13175860780320664,-0.1294508449031891
1768.0,-0.041121666828927365,-0.05729155563660901,-0.08088817098351558,-0.014109880378871693,-0.02033432591502138,-0.028775408639815817,-0.00216077064237383,-0.0030112945451871848,-0.004168969968953368,-2.2994321163816166e-08,-3.256703198784017e-08,-4.594808738489497e-08,-0.005803714997247031,-0.012205192229352603,-0.020605569408741788,0.08069808781393074,0.03121824720592592,0.008438195226494666,0.01632026220101076,0.007852885794926767,0.00044737862907912344,-0.018730634627279624,-0.051915498928485126,-0.07924726813403875,-0.075486636603163,-0.07943897204550052,-0.06319342811872722,0.005186924778879068,3.407978943731349e-05,-0.006573498375198229,-0.11639452184390914,-0.12995344491792427,-0.12787905434014352
1769.0,-0.04065551942993287,-0.05663813160933208,-0.07998996581021098,-0.013944579119684988,-0.02010480838451552,-0.02845392560277401,-0.0021363276398895154,-0.0029782877079647108,-0.004123768594193022,-2.273472410885269e-08,-3.2203225003302194e-08,-4.542902957149763e-08,-0.005737095568205575,-0.012071166216177258,-0.020384919578860874,0.0782885216812245,0.03025737679404246,0.00818684501674173,0.016172710761611874,0.0077764041859078314,0.00043130725020545084,-0.0192052648597072,-0.05201322193686739,-0.07907692193709322,-0.05030839706878258,-0.05779140634317541,-0.04416292966116545,0.015397022477489572,0.006324239878344323,-0.0032291308557915225,-0.08331770450483619,-0.10149647224866139,-0.10321515559664304
1770.0,-0.0401936760701581,-0.05599071125680845,-0.07910495702688851,-0.013781728317466132,-0.019866970491173003,-0.02812668183045519,-0.0021122547637118724,-0.0029442594218155455,-0.004077548305168108,-2.248523135739422e-08,-3.183466286416081e-08,-4.490568051296328e-08,-0.005669765336516428,-0.011934703340657445,-0.020157485762879318,0.07738106455936708,0.02989573368225279,0.008080073452177603,0.016029092415831902,0.0077039363386757,0.0004163501721845127,-0.018896343593528347,-0.05144323687317312,-0.07818676580611547,-0.03147731521299821,-0.04136246281456839,-0.030418711361931465,0.030484062446662852,0.01607173933687331,0.0023868127620523356,-0.05279167994295219,-0.07476973394015025,-0.08065050321911499
1771.0,-0.03972230418321574,-0.055340454942565925,-0.0782273924079358,-0.01361447142836729,-0.019629978063191528,-0.027797930497366216,-0.002088427067045212,-0.0029102275816705117,-0.0040319405135778395,-2.223194509320958e-08,-3.146379881635575e-08,-4.439432458591685e-08,-0.005601756787142781,-0.011793596965334434,-0.01992973382282492,0.07800656932156498,0.0301972982288883,0.008183298567104386,0.01588293390085498,0.007633186129363888,0.00040508757380571306,-0.017616837806031377,-0.05017807998564924,-0.07673350093649853,-0.01866473696535441,-0.0313883619089792,-0.023507408345462874,0.03911905803340994,0.02456520901177106,0.011769468071504127,-0.02929221848472712,-0.055034850645978545,-0.06393741268387848
1772.0,-0.03924919005934065,-0.054681335418722686,-0.07733539882718221,-0.013445357801720065,-0.019393025223318913,-0.02747497308910415,-0.002064513292659441,-0.0028754095510940478,-0.003983377571077152,-2.196821730915399e-08,-3.1096304246858164e-08,-4.389335190868592e-08,-0.0055344672539154715,-0.011656248211737379,-0.01969578754839956,0.08025368222803039,0.031233627024492637,0.008534367051249535,0.0157404998461588,0.0075687981285874895,0.00039714071775552405,-0.01560677972605878,-0.048003738497484384,-0.07430231023180711,-0.0006360624564046014,-0.017025780294339432,-0.01249185550986364,0.041933206854971615,0.029436666562010973,0.01908285163941507,-0.0033597901432904295,-0.03327469163139707,-0.04696684589726459
1773.0,-0.03876683619151734,-0.05402856412383092,-0.07646228185303819,-0.013280015791109306,-0.019156481475251362,-0.027143941529470306,-0.0020400734103790206,-0.0028411726321669883,-0.003937683779288203,-2.1708014229238068e-08,-3.072376042467795e-08,-4.337574886492667e-08,-0.005468175085002358,-0.011514435202914314,-0.019463493741644956,0.08213801433853789,0.03209914723595457,0.009229944050076867,0.01561385404388968,0.007504417065025956,0.0003991959800318767,-0.014176381643873371,-0.04602895945900048,-0.07173209750250359,0.019341914000792604,-0.0010657346298023965,-0.00029139656087266014,0.04185311572393653,0.02999074834920231,0.020634296796848917,0.01985896708511698,-0.014539093113885411,-0.033993345174437424
1774.0,-0.0382966370397655,-0.05335914153017017,-0.07555948876599539,-0.01311525592070869,-0.01891712325125572,-0.02681785789071426,-0.0020150066774694275,-0.002806893195088034,-0.0038933319412585154,-2.1437378734667777e-08,-3.034769324727904e-08,-4.284550942645903e-08,-0.005401988938850697,-0.011376258598039694,-0.01922674874688085,0.08171550338473364,0.031798700136051586,0.00869023039827766,0.01549186538879486,0.007444864460583914,0.00040389874734879746,-0.01375476602339191,-0.045369238755887074,-0.07072807743715073,0.03740862597183314,0.012806447848863915,0.009092144944970699,0.03828216663531226,0.026356903145154313,0.01688261585415123,0.0360374318808279,-0.0037584696085145725,-0.02851658334371529
1775.0,-0.0378249244328239,-0.052704115273626326,-0.07463315770937162,-0.012953045319632216,-0.018679687697174936,-0.02649326171188021,-0.0019906713545260026,-0.002772423506465699,-0.003845338379727886,-2.1169762029482617e-08,-2.997267706250639e-08,-4.232350181432309e-08,-0.005335534257825786,-0.011237643853868613,-0.018991567027304007,0.08014845913955722,0.031122276098365223,0.008471840413300907,0.015353492524996262,0.007388201883232248,0.0004126271065572141,-0.013664105433876446,-0.045067215201842425,-0.07016775311790947,0.05232940339601728,0.024080602024308815,0.01635182092626164,0.029850208190928516,0.02020719562996976,0.009964230668654372,0.0455814984941103,0.0005459651992506115,-0.026800434625315228
1776.0,-0.037351451069843666,-0.05204308294880163,-0.07370602158959191,-0.012793376977325136,-0.018444511321781154,-0.026165063464172376,-0.0019665478247032106,-0.0027373000871921682,-0.0037976112859884254,-2.0905181341568378e-08,-2.9603840101533052e-08,-4.17921898782092e-08,-0.005268791566878936,-0.011099926676585221,-0.018757640545453844,0.08041154137980523,0.03126039443915281,0.008550711805417584,0.015230234879357554,0.007332231943386572,0.00042435065889966426,-0.012768808099249112,-0.0438828067472589,-0.06862734556211952,0.06468436502233313,0.03290899960287923,0.021423175551716994,0.019154989958640813,0.012591628872995878,0.002662567425468113,0.048394492757806426,0.0023438872174001146,-0.024811992661392883
1777.0,-0.03686342790319022,-0.05137604570263421,-0.07279241431606201,-0.012629970190874376,-0.01820314039947299,-0.0258319502836362,-0.0019422685395237963,-0.0027018881792060384,-0.003748094066526278,-2.0639929565469116e-08,-2.9231121606576593e-08,-4.127247709151404e-08,-0.0052015677307626325,-0.010958930546195282,-0.01852058152181351,0.08023161572575924,0.03123052263228046,0.008592335023160135,0.015119927207297887,0.007282763392338215,0.0004388359852655368,-0.01206861530052012,-0.042918885079694866,-0.06730452386691771,0.07506813140851239,0.03976828969197613,0.025014497084048157,0.01038373374190893,0.0057696273731950715,-0.001777604195147478,0.04694940244640014,0.0034357857554583315,-0.02168018176018
1778.0,-0.036384379176998584,-0.05070754845753685,-0.07186986009750138,-0.012465936630026021,-0.017961344291586176,-0.025499256825288058,-0.0019180418118214639,-0.002667667046168401,-0.0036994627955116433,-2.0372398121248915e-08,-2.885766942073431e-08,-4.074367853379445e-08,-0.00513415314197207,-0.01081993044421,-0.01828530534638045,0.07846102457254542,0.030560943796935053,0.008504759724836174,0.014996786733484053,0.007230176071798766,0.00045508776881922135,-0.011992589740225972,-0.04261851350514542,-0.06675443928184815,0.08343513281753698,0.04481249183033701,0.028206868433911143,0.007873337238849299,0.003100502030879186,-0.0038969307044699514,0.04833232038449507,0.006650198264094714,-0.016703995363035507
1779.0,-0.03591585662454831,-0.05002385943723428,-0.07094304182543214,-0.012301992438808203,-0.0177184902504708,-0.025168314363473186,-0.0018935562100257737,-0.0026326339280152017,-0.003650560800650976,-2.00956754570214e-08,-2.8483497671594193e-08,-4.020492028189437e-08,-0.005066471798052908,-0.01067689242170803,-0.018049739174635652,0.07726945318325658,0.030144173429287685,0.008457864967013269,0.01487481108100012,0.007181319029327365,0.00046901204236429153,-0.011685588227415767,-0.042106177968715346,-0.06589537627128915,0.08998074402157483,0.04842064148742849,0.03221042278758865,0.015407602088649382,0.007307133160663018,-0.00170091361510469,0.05860368353651215,0.015454951076030246,-0.007585608843724185
1780.0,-0.035439004321866405,-0.04934835095895394,-0.07003980418420098,-0.012136973906023167,-0.017487639811333278,-0.024841536960717336,-0.0018683120126698621,-0.0025975177130202892,-0.0036009664460605936,-1.982789262222617e-08,-2.81026042853183e-08,-3.967014835515314e-08,-0.004997942979119208,-0.010533514141743312,-0.017816372256884528,0.07590910702983021,0.02960341004621457,0.008316851743635438,0.014756417440870157,0.007133765820543321,0.0004976185162873163,-0.011578288787664943,-0.04172638142081578,-0.06515815864471089,0.09241459906131072,0.05182494487638257,0.03632258569271332,0.02935761086837593,0.016189665393804738,0.0042044611668042775,0.07305786300667204,0.028147601250698012,0.005912731146590099
1781.0,-0.0349592781207037,-0.04868119717247871,-0.06911497749929459,-0.0119721723546981,-0.01724880967980988,-0.024497242963654183,-0.001843186121908297,-0.0025624850453580122,-0.0035515308206931326,-1.9562428077435356e-08,-2.7724749093738232e-08,-3.9142686281135034e-08,-0.004929284362894751,-0.010390258143048482,-0.017588554250707718,0.0743405196823659,0.02901580341025893,0.008190625739552431,0.014631859854474405,0.007085768378979368,0.0005055819824958338,-0.011532622862247887,-0.041377079998982005,-0.06438667251806851,0.09335458604230534,0.05453773398912788,0.040432588955643736,0.038557589017789266,0.02516110499180023,0.014070251105064399,0.08324265422937786,0.040160019189713375,0.02074918613145659
1782.0,-0.03448144340921984,-0.04801850328142415,-0.06818270744257646,-0.011807031407302649,-0.017009681395124557,-0.02415559799386581,-0.0018179589638472745,-0.002527113819735999,-0.003503510048082928,-1.9298322351257723e-08,-2.7344470618362315e-08,-3.8617431674659025e-08,-0.0048604987868985285,-0.010250899113694319,-0.01735288817103045,0.07407845455353328,0.02894780203229419,0.008179895255879916,0.01450123032191633,0.007032101018635967,0.0005118960050625676,-0.010780441446958316,-0.0404621565444564,-0.0631709515773867,0.09404192637611165,0.0566751862974807,0.04444468322204702,0.04213248148563247,0.03057528246604875,0.021998970826057136,0.08891455182871093,0.04884033187055925,0.0330046489497442
1783.0,-0.03400482213126428,-0.04733968956605536,-0.06727608253188186,-0.011642388529889861,-0.016773334442192603,-0.023820163719801276,-0.001792637011599302,-0.0024925653233319883,-0.003455564900346736,-1.9033326259521032e-08,-2.6960651544616354e-08,-3.810342271287625e-08,-0.004792708285425157,-0.010106464396921207,-0.017112887044381544,0.07431328153859189,0.029115651948449894,0.008203876813676412,0.014362761910263037,0.0069754826765654546,0.0005193953947676426,-0.009711256356175493,-0.0392541416474808,-0.06174503232230731,-0.05199664093792723,-0.04994834489020311,-0.040088378716399815,0.04219015353500967,0.031418175024287155,0.023993542057525838,-0.050188374741384746,-0.05562360104100669,-0.05408566392581621
1784.0,-0.03352532308139904,-0.046663532597113005,-0.06630460134441096,-0.01147704044483988,-0.01653209890328121,-0.023478493030698128,-0.0017670471228986907,-0.0024571282417244072,-0.0034072384582330808,-1.877309256936854e-08,-2.6578270764798795e-08,-3.759082013998771e-08,-0.004726247233428335,-0.009962933478848447,-0.01687274941286862,0.07602090638269182,0.029898670054576415,0.00846557907875402,0.014231458383279902,0.006915316349650091,0.0005249655197297179,-0.007929515135324219,-0.03724105680540721,-0.059688054894185674,-0.4476782039766076,-0.3449142158893661,-0.25545605872777494,0.03880566719226299,0.027862607602363684,0.02023720947349715,-0.44934939317952355,-0.3516870623261785,-0.27344657743893397
1785.0,-0.03304309851336333,-0.04599601956277358,-0.0653656529984673,-0.011310568297080058,-0.01629581974345938,-0.023132473143976998,-0.0017418454310167977,-0.002422023041673396,-0.003359270512578977,-1.8509414390077694e-08,-2.6198932537302433e-08,-3.705423384237072e-08,-0.004659125589730914,-0.009818788620292403,-0.016631508896923893,0.076837126186646,0.03026950828833741,0.00858266008092931,0.01409781420511744,0.006851212014459318,0.0005250788666771349,-0.006782090775961893,-0.03578856908045966,-0.05788958068469796,-0.6886603521129329,-0.5435920412529155,-0.4011018480526514,0.031015137109687018,0.02146052141058251,0.01291235114804671,-0.6920070783233098,-0.5550043792927555,-0.4284493273272276
1786.0,-0.032557722556775595,-0.04530580992635977,-0.0644132200631432,-0.011144130358043979,-0.016052517588070456,-0.022792271006378824,-0.0017167563464507987,-0.0023862242110175985,-0.0033098092106475466,-1.8243635158121663e-08,-2.58161150928915e-08,-3.650973486313269e-08,-0.004591341975098248,-0.009673673770183584,-0.016387081121023987,0.07685196731745081,0.030279643600977124,0.008571047921902723,0.013963199260737656,0.00678827037564661,0.0005234359578707806,-0.006044568355977876,-0.034768799399224365,-0.056500983137791394,-0.6457544481599676,-0.5232309281401293,-0.3863275231786481,0.020447734663169,0.013792973193668442,0.005249487379805717,-0.6512726894108518,-0.5435268493965817,-0.42111209555805706
1787.0,-0.03206961284259379,-0.044620448588586575,-0.06346042826819757,-0.010974950804860526,-0.01581270051214577,-0.022451815980170438,-0.0016921900715970773,-0.002350520892459587,-0.003261773183852462,-1.7976722777035548e-08,-2.5434884823316573e-08,-3.5974749174050294e-08,-0.0045233744030233475,-0.00953090092614723,-0.01614804268284175,0.0769058131880563,0.030290220753697417,0.00860331055297347,0.013827580104776147,0.00672370856498089,0.0005218001309983991,-0.005303891550595845,-0.03373609569705957,-0.055019538372173334,-0.5479564948437567,-0.4348996961830871,-0.30919056760580527,0.01262430059419348,0.007755797307056153,0.0004713287348279138,-0.5583249308097687,-0.46029659538963974,-0.35313572244440083
1788.0,-0.031575269238175066,-0.04394600506783572,-0.06251248458308722,-0.01081076379303034,-0.015570885177498148,-0.022101701853354146,-0.0016675273067863873,-0.0023150086339728954,-0.0032121571495555556,-1.7699620263877945e-08,-2.5048790222581552e-08,-3.542912408449616e-08,-0.004455215000846222,-0.009385470342157039,-0.01590646428568932,0.07415470144166843,0.02915453969704629,0.008324204767779352,0.013689623724952603,0.006657344730678638,0.0005203358025905473,-0.005881413030473483,-0.03396767643632778,-0.05474006302244969,-0.44354273556513923,-0.33945844046909457,-0.2209541079550282,0.01351877103811476,0.007354394600591438,-0.00012133421398521568,-0.4515025019239621,-0.36329771346041884,-0.26833480743173155
1789.0,-0.031084583389715953,-0.04326653916321668,-0.06156502485709106,-0.010641925396148087,-0.015330453165961641,-0.02175482751988181,-0.0016427068955485072,-0.002279010565722786,-0.003164491758982796,-1.7433557188140103e-08,-2.4661455613750327e-08,-3.4890649563967806e-08,-0.0043869845474759665,-0.009245301214912106,-0.01566128199977442,0.07121139832143686,0.027998895980783672,0.008061086786302667,0.013545910128556557,0.006590437926697029,0.0005172833383318955,-0.0065047800922769,-0.03431732981161456,-0.05474005533762384,-0.34187423740325246,-0.25419928917322043,-0.1475859290065239,0.02555132483250536,0.014786623058446566,0.004610142325455568,-0.34456733602688633,-0.27097387310526366,-0.18477798794965553
