year,CO2_p05,CO2_best,CO2_p95,CH4_p05,CH4_best,CH4_p95,N2O_p05,N2O_best,N2O_p95,otherGHG_p05,otherGHG_best,otherGHG_p95,O3_p05,O3_best,O3_p95,aerosol_p05,aerosol_best,aerosol_p95,otheranthro_p05,otheranthro_best,otheranthro_p95,anthro_p05,anthro_best,anthro_p95,volcanic_p05,volcanic_best,volcanic_p95,solar_p05,solar_best,solar_p95,total_p05,total_best,total_p95
1762.0,-0.10214130251538825,-0.10097904197435084,-0.09968122975250847,-0.03697505990693834,-0.03648913116208451,-0.03591983626272356,-0.00874503232420214,-0.008684570079457582,-0.008609288178391818,-1.0035209028480541e-07,-9.962106327365827e-08,-9.87879464717234e-08,-0.025504556614763568,-0.02492241839415228,-0.02426190965383012,0.0678219867689374,0.06987836358392352,0.07092901336928556,0.014754522809165543,0.015271502735112796,0.015756760036915472,-0.08801695006276561,-0.08600151340422045,-0.08404134827102287,0.0012787869698767278,0.025700694428257564,0.05267001925797207,0.012094830540606514,0.021610211450538083,0.0318977977977368,-0.0671412304251181,-0.03879999833113983,-0.006521526364589259
1763.0,-0.10167448751507871,-0.10035600579067022,-0.09887433899867076,-0.03681605421563523,-0.03626525002768463,-0.035629047642846655,-0.008721352365081541,-0.008652534617307125,-0.008566406132789788,-1.0010112883040989e-07,-9.927332150772017e-08,-9.832569990153583e-08,-0.02543994909515621,-0.02479274936835646,-0.02404950135811625,0.06812732223292178,0.06997501550756711,0.0709266895247843,0.01461807057910082,0.015200093940778037,0.01574069475023327,-0.08701613366674521,-0.08498320272467855,-0.08286635728476067,-0.08451886009766676,-0.04374061786947171,-0.014742815909162803,0.011846455046212845,0.0214880086572711,0.03224063118980676,-0.1513719704982073,-0.10743952449929264,-0.07337250658978248
1764.0,-0.10121674966124879,-0.0997248717408521,-0.09809633160192635,-0.036658633715516066,-0.03604101501993953,-0.035323036428160544,-0.008698766875132402,-0.008619887362990852,-0.008522931564068654,-9.98334659607636e-08,-9.891945815243552e-08,-9.786606272321752e-08,-0.02537569580932626,-0.024659693806426575,-0.02383150257548907,0.07002981806764258,0.07081603350942417,0.07122406531580307,0.014479565572231684,0.015130824159154871,0.015723780796152324,-0.0851187682167556,-0.08311700935330366,-0.08092860678383618,-0.08996848105495733,-0.05850955234560798,-0.032361247527149424,0.008292273800539374,0.017783157382861042,0.02782086006957434,-0.16085300681336687,-0.12399133523476114,-0.09283499636170003
1765.0,-0.10074246546460022,-0.09909632139785254,-0.09727434122000853,-0.036499653826956864,-0.03581298664140292,-0.03500428348363066,-0.00867485677835959,-0.008587325955409161,-0.008478775928060827,-9.95707255896372e-08,-9.856526521356823e-08,-9.739042463596804e-08,-0.02530990882317706,-0.024528557687249958,-0.02360479323656307,0.07081536449225004,0.07116323740802671,0.07143809552725865,0.014342617721602783,0.015056677418613232,0.01570617602623575,-0.08415560360315638,-0.0817927335685327,-0.07913695421110938,-0.05637312745741072,-0.0381042824559026,-0.021592376141119224,0.0014845363352646635,0.011727862220099111,0.020561033290083085,-0.1321213225350761,-0.1083577142833051,-0.08679541246874307
1766.0,-0.10027443107014795,-0.09846145670880675,-0.09642758593059235,-0.036347154414616174,-0.03558719869258685,-0.03469298390429938,-0.008651110389504248,-0.00855396307466641,-0.00843327583608337,-9.931430150489362e-08,-9.821036253687687e-08,-9.688589427403472e-08,-0.025245204550855365,-0.024395764773892645,-0.02338625318947773,0.07047406509674337,0.07099919677066739,0.07126506237694762,0.014202274468119513,0.014985468816131872,0.015690452294423098,-0.08358497000033052,-0.08099548770055524,-0.07813404565505785,-0.04766819079298922,-0.03230919249387956,-0.018822224258506607,-0.006792144628721995,0.005425704760299646,0.013105884989110481,-0.1302859623686831,-0.10830960889693353,-0.09042515630466925
1767.0,-0.0998004498591338,-0.09781806273160656,-0.09555312442101445,-0.0361881797540098,-0.03535815760003415,-0.0343741394747227,-0.008625564690556994,-0.008520527327874422,-0.008386918729541526,-9.906323544806028e-08,-9.785116063254495e-08,-9.640225153151327e-08,-0.025181949274572596,-0.024262057133383003,-0.02316333330634649,0.07085105333061989,0.07120230356172808,0.0714364033116732,0.014058378868610066,0.014912412956361573,0.01567448587620937,-0.08274339421367707,-0.0798107777064653,-0.07647090300412707,-0.06690367239253942,-0.04736501983635251,-0.030560834046578483,-0.012936647341357865,0.0005081938544223147,0.007732450998634182,-0.15372586444541372,-0.12729945580496907,-0.1068574604035446
1768.0,-0.09933111838298384,-0.09716848640082806,-0.09469158266800043,-0.036023725157658205,-0.03512571317744054,-0.03404781230634123,-0.008601243067873136,-0.00848730300180986,-0.0083412554834825,-9.879972600046471e-08,-9.749007431891776e-08,-9.590760788324992e-08,-0.02511888805341303,-0.024126801085730176,-0.022935231309251066,0.0691141454861723,0.07042677996748879,0.07112050038804274,0.013908042176031426,0.014840168824196406,0.015658708789112515,-0.08279303853169027,-0.07965626317664873,-0.07617058424819374,-0.06475153116770023,-0.04572511379833008,-0.0287243085930263,-0.012488775518569233,0.00027654523164052924,0.0070067747530152885,-0.1502859980183015,-0.12550673498769044,-0.10717354310850324
1769.0,-0.09886497098396534,-0.09651506237353016,-0.09379337749467859,-0.03585842389846222,-0.034896195646939965,-0.03372632926930095,-0.008576800065390055,-0.008454296164589314,-0.008296054108721682,-9.854012897880792e-08,-9.712626733437979e-08,-9.538855006985259e-08,-0.025052268624372254,-0.023992775072582198,-0.02271458147937145,0.0667045793533251,0.06946590955569208,0.07086915017826328,0.013760490736627277,0.014763687215175347,0.01564263741023371,-0.08326766876316571,-0.07975398618511173,-0.07600023805091914,-0.03847153227561688,-0.024091642200386454,-0.009552391219472106,-0.004667892105217613,0.006469275364036506,0.011936554138669541,-0.11634007911639091,-0.09723738970802097,-0.0838704095928702
1770.0,-0.09840312762412332,-0.09586764202098304,-0.09290836871137519,-0.035695573096254235,-0.03465835775360605,-0.033399085496985274,-0.00855272718920942,-0.008420267878441204,-0.008249833819697442,-9.829063621624723e-08,-9.67577052091162e-08,-9.486520101131824e-08,-0.024984938392683113,-0.023856312197052455,-0.022487147663389894,0.06579712223160887,0.06910426644411112,0.07076237861383251,0.01361687239084193,0.014691219367928145,0.015627680332213414,-0.08295874749758529,-0.07918400112123104,-0.0751100819202091,-0.019666376540170893,-0.008297421351685472,0.005609828787754736,0.007362112717160474,0.015629508459349767,0.023376038616717176,-0.08714181042760773,-0.07081298288874893,-0.05702406680363899
1771.0,-0.0979317557372643,-0.09521738570679947,-0.09203080409238669,-0.03552831620715539,-0.03442136532562434,-0.03307033416389444,-0.008528899492542754,-0.008386236038295102,-0.00820422602810713,-9.803734995206259e-08,-9.638684116131113e-08,-9.43538450842718e-08,-0.024916929843310426,-0.023715205821747416,-0.02225939572333881,0.06642262699381526,0.06940583099036232,0.07086560372872365,0.013470713875876731,0.01462046915863252,0.015616417733833987,-0.08167924171009928,-0.07791884423398995,-0.07365681705048585,-0.007708028574115666,0.0018598854672220652,0.013766057642662555,0.01425833420417524,0.02403335135421518,0.035004605884154896,-0.06678208097947412,-0.0512073571191293,-0.03624146149270117
1772.0,-0.09745864161338345,-0.09455826618291022,-0.09113881051166434,-0.035359202580498295,-0.03418441248575615,-0.03274737675563463,-0.008504985718156792,-0.008351418007719748,-0.008155663085607855,-9.7773622168007e-08,-9.601934659181355e-08,-9.385287240704087e-08,-0.02484964031007964,-0.023577857068139176,-0.02202544944891422,0.06866973989990073,0.07044215978590088,0.07121667221296109,0.01332827982117387,0.014556081157849857,0.01560847087778434,-0.0796691836296162,-0.07574450274622943,-0.07122562634606379,0.008059195473425766,0.016199141312628597,0.028104911018172394,0.017337613664219723,0.028849560691223707,0.04216586973085093,-0.04549815915464397,-0.030355858240647737,-0.012887702698535763
1773.0,-0.09697628774556172,-0.0939054948879772,-0.09026569353751117,-0.03519386056988933,-0.03394786873768449,-0.03241634519595954,-0.00848054583587841,-0.008317181088792272,-0.00810996929381456,-9.751341908809107e-08,-9.564680276963333e-08,-9.333526935217939e-08,-0.02478334814116462,-0.023436044059324396,-0.02179315564216331,0.07055407201044686,0.07130767999735708,0.07191224921224812,0.013201634018905978,0.014491700094293486,0.01561052614006594,-0.07823878554838173,-0.07376972370747151,-0.06865541361624941,0.0230660935198331,0.03194685382882645,0.04443981583131603,0.017320913505247438,0.029448570143242515,0.04338726117511493,-0.027968245381687358,-0.011738551277333885,0.007046455051411807
1774.0,-0.09650608859381266,-0.09323607229437228,-0.08936290045046834,-0.035029100699486664,-0.03370851051366803,-0.03209026155724034,-0.008455479102967364,-0.008282901651713317,-0.00806561745578768,-9.724278359352079e-08,-9.527073559223442e-08,-9.280502992481399e-08,-0.024717161995017115,-0.023297867454445377,-0.021556410647392967,0.07013156105663802,0.0710072328982669,0.07137253555979471,0.01307964536381299,0.014432147489855274,0.015615228907383006,-0.07781716992752963,-0.0731100030041843,-0.06765139355108411,0.035046005783067095,0.04601377050239019,0.05949409151967725,0.014512178347287663,0.02572639377832378,0.03902895607039448,-0.01796188230234197,-0.0006589351379940184,0.01893960247009992
1775.0,-0.09603437598687167,-0.09258104603783969,-0.0884365693938495,-0.03486689009840742,-0.03347107495958744,-0.03176566537840349,-0.00843114378002422,-0.008248431963087555,-0.008017623894257642,-9.697516688833562e-08,-9.489571940746178e-08,-9.228302231267804e-08,-0.02465070731398973,-0.023159252710261168,-0.02132122892781612,0.06856451681146508,0.0703308088598876,0.07115414557491434,0.012941272500016837,0.014375484912500056,0.015623957266591274,-0.07772650933807569,-0.0728079794505911,-0.0670910692314173,0.0442098031321035,0.05738494150517515,0.07232060233733764,0.00905334846261952,0.01910045082543324,0.030968821873583536,-0.015696506198128096,0.004168292325047326,0.02506415339401141
1776.0,-0.09556090262391352,-0.09192001371300859,-0.0875094332740772,-0.034707221756102,-0.03323589858421954,-0.031437467130697734,-0.008407020250201453,-0.008213308543818118,-0.007969896800517021,-9.67105862004214e-08,-9.452688244648844e-08,-9.175171037656416e-08,-0.02458396462304395,-0.023021535532987303,-0.021087302445963463,0.06882759905191806,0.07046892720074925,0.07123301696703456,0.012818014854370164,0.014319514972651645,0.015635680818933722,-0.07683121200371376,-0.07162357099602933,-0.06555066167581614,0.050642051147265964,0.06624576671643147,0.08304767485731146,0.0005233806024463667,0.011411026296211269,0.02179177642105981,-0.016369054863995987,0.006354210495201351,0.029252013213034136
1777.0,-0.09507287945724564,-0.09125297646680836,-0.0865958260005387,-0.03454381496965986,-0.03299452766190302,-0.031104353950169437,-0.00838274096501929,-0.008177896635832183,-0.007920379581055906,-9.644533442432213e-08,-9.415416395153198e-08,-9.1231997589869e-08,-0.024516740786927643,-0.022880539402597648,-0.02085024342232449,0.06864767339745181,0.07043905539380482,0.07127464018482405,0.012707707182317415,0.014270046421598986,0.015650166145299415,-0.07613101920498648,-0.07065964932757322,-0.06422783998035721,0.055480529194066375,0.07316403064281372,0.09160104055753505,-0.007119973255705074,0.005212174037290865,0.014028683349702493,-0.018678132243818993,0.00722409839150949,0.03313968245653743
1778.0,-0.09459383073105644,-0.0905844792217636,-0.08567327178197917,-0.03437978140880025,-0.03275273155401042,-0.03077166049180946,-0.008358514237317469,-0.008143675502792616,-0.007871748310042637,-9.617780298010193e-08,-9.37807117656897e-08,-9.070319903214941e-08,-0.024449326198137084,-0.022741539300620443,-0.020614967246880667,0.06687708224572987,0.06976947655850418,0.07118706488640057,0.012584566708503353,0.01421745910105908,0.015666417928853375,-0.07605499364371496,-0.07035927775317256,-0.06367775539573563,0.058773415495420464,0.07829122898451119,0.09958483862060692,-0.00941052231819254,0.002875809796493191,0.010916785057406548,-0.017370810073353758,0.010201529547402804,0.039064069873967926
1779.0,-0.09412530817856728,-0.08990079020147453,-0.08474645350991601,-0.03421583721759101,-0.03250987751287334,-0.03044071802999267,-0.008334028635524359,-0.00810864238464068,-0.007822846315181247,-9.590108031587441e-08,-9.340654001654958e-08,-9.016444078024932e-08,-0.024381644854219616,-0.022598501278118473,-0.020379401075145204,0.06568551085558495,0.06935270619088413,0.07114017012859791,0.01246259105602096,0.014168602058598323,0.01568034220239748,-0.07574799213135067,-0.06984694221705615,-0.06281869238540184,0.06079745526842367,0.08245327638589803,0.1059572065645018,-0.0031072510081232986,0.0068696708810612045,0.014155383133391302,-0.009000403501522427,0.019195579028786436,0.049778800169058626
1780.0,-0.0936484558758515,-0.08922528172316586,-0.08384321586865325,-0.034050818684805965,-0.032279027073761325,-0.030113940627250032,-0.008308784438167696,-0.008073526169645767,-0.007773251960590866,-9.563329748107918e-08,-9.302564663027368e-08,-8.962966885350809e-08,-0.024313116035285916,-0.022455122998148953,-0.02014603415739142,0.06432516470173859,0.06881194280789371,0.07099915690519622,0.01234419741587901,0.014121048849808943,0.01570894867632254,-0.07564069269139473,-0.06946714566978712,-0.06208147475874548,0.06262612666040797,0.0855691510978756,0.11136059863750329,0.007605120014093206,0.015572479970551126,0.024038648040575858,0.002719008740175128,0.03218956519590914,0.06508551680953278
1781.0,-0.09316872967475426,-0.08855812793666318,-0.08291838918377685,-0.0338860171334679,-0.03204019694223992,-0.02976964663018654,-0.008283658547406291,-0.00803849350198381,-0.007723816335222594,-9.536783293628837e-08,-9.264779143869362e-08,-8.910220677948999e-08,-0.02424445741906146,-0.02231186699945467,-0.019918216151217822,0.06275657735437694,0.0682243361717395,0.07087293090110895,0.012219639829483259,0.014073051408241957,0.015716912142529925,-0.07559502676601582,-0.06911784424737769,-0.061309988632121046,0.06415039755887202,0.08815116093667114,0.11617206775404379,0.014570752206912433,0.02464078811901689,0.036349490017011786,0.012355852506529517,0.04440538096368023,0.0794841910649968
1782.0,-0.09269089496325943,-0.08789543404560562,-0.08198611912702303,-0.03372087618607571,-0.03180106865755458,-0.029428001660387757,-0.00825843138934527,-0.008003122276361477,-0.007675795562612312,-9.510372721011074e-08,-9.22675129633177e-08,-8.857695217301398e-08,-0.02417567184306524,-0.022172507970100508,-0.019682550071526368,0.06249451222556286,0.06815633479390798,0.07086220041752213,0.012089010296942199,0.014019384047902442,0.01572322616509688,-0.07484284535073388,-0.06820292079279719,-0.06009426769134161,0.06506972196197605,0.09009877274501818,0.12011852225696754,0.01805792945672788,0.03008621398821587,0.04422514824586699,0.01858053584618778,0.0531511677801042,0.09167004905838692
1783.0,-0.09221427368531057,-0.08721662033024563,-0.0810794942163779,-0.03355623330866045,-0.031564721704614385,-0.02909256738633537,-0.008233109437097296,-0.007968573779955745,-0.007627850414876039,-9.483873112392515e-08,-9.188369388957174e-08,-8.80629432112312e-08,-0.024107881341590885,-0.022028073253335105,-0.019442548944896706,0.06272933921081972,0.06832418471015095,0.07088618197521769,0.011950541885278203,0.013962765705832991,0.01573072555480178,-0.07377366025953312,-0.06699490589617672,-0.05866834843645504,-0.05982207787474254,-0.014885351419462359,0.010679164875429402,0.018259015679677776,0.030972939588188142,0.04591233451059301,-0.10370132215847756,-0.051812463438612094,-0.011195948449662742
1784.0,-0.09173477463546828,-0.08654046336133442,-0.0801080130288945,-0.03339088522361585,-0.03132348616571931,-0.028750896697232242,-0.008207519548394982,-0.00793313669834933,-0.0075795239727619815,-9.457849750038605e-08,-9.150131313750975e-08,-8.755034071050716e-08,-0.02404142028957318,-0.021884542335257218,-0.01920241131337913,0.06443696405509444,0.06910720281590915,0.0711478842402351,0.01181923835829748,0.01390259937891758,0.015736295679763368,-0.07199191903938504,-0.06498182105420425,-0.0566113710080441,-0.4510466235263758,-0.3105280025192865,-0.2119020267427223,0.015659513528335545,0.027375039108585852,0.041652547054820035,-0.49749953027897054,-0.3479916142775346,-0.2471785656768968
1785.0,-0.09125255006741984,-0.08587295032699194,-0.07916906468295744,-0.03322441307585562,-0.031087207005879636,-0.028404876810507785,-0.008182317856514154,-0.007898031498299096,-0.007531556027109187,-9.431481922117513e-08,-9.112197485450224e-08,-8.701375433517456e-08,-0.023974298645890492,-0.02174039747669604,-0.018961170797447014,0.0652531838588392,0.06947804104996946,0.07126496524251365,0.011685594180135062,0.013838495043731858,0.015736409026711494,-0.07084449467989981,-0.0635293333291308,-0.05481289679889337,-0.684292301619193,-0.5089259680001681,-0.36518202484511,0.010099829208669543,0.020508555377190874,0.033052447698923085,-0.7315831370360827,-0.5505754635272744,-0.4075014735429812
1786.0,-0.09076717411083114,-0.08518274069058568,-0.07821663174761088,-0.03305797513681341,-0.030843904850481496,-0.028064674672901368,-0.00815722877194831,-0.007862232667643299,-0.007482094725176624,-9.40490399892191e-08,-9.073915741009131e-08,-8.646925533373207e-08,-0.0239065150312578,-0.021595282626595547,-0.018716743021535344,0.06526802499031703,0.0694881763625721,0.07125335308345011,0.011550979235755099,0.01377555340490888,0.015734766117905176,-0.0701069722599587,-0.06250956364765459,-0.053424299251122756,-0.6376644739862611,-0.48958381344770446,-0.3519592457807327,0.0019104458363471634,0.012697337931156627,0.023821723666915793,-0.6907594998446807,-0.5383379791870604,-0.40218399989902154
1787.0,-0.09027906439667176,-0.08449737935278767,-0.07726383995266956,-0.03288879558360701,-0.030604087774575572,-0.027724219646698255,-0.0081326624970946,-0.007826529349079459,-0.007434058698381074,-9.378212766364413e-08,-9.035792714051638e-08,-8.593426973346752e-08,-0.02383854745918963,-0.021452509782554585,-0.018477704583346577,0.06532187085986199,0.06949875351530788,0.071285615714625,0.011415360079793569,0.013710991594243216,0.015733130291032994,-0.0693662954547247,-0.06147685994491153,-0.05194285448569487,-0.5352736042476066,-0.40182066970593333,-0.27536296599961074,-0.005020371205397422,0.006878346842492944,0.01687270599940699,-0.5867301427137543,-0.45661484475260766,-0.33429655594407703
1788.0,-0.08978472079225627,-0.08382293583203693,-0.07631589626755725,-0.03272460857181105,-0.03036227243992823,-0.027374105519886626,-0.00810799973228512,-0.007791017090598595,-0.007384442664083913,-9.350502510052649e-08,-8.997183253978136e-08,-8.538864461060669e-08,-0.023770388057012516,-0.021307079198551626,-0.01823612618620716,0.06257075911371592,0.06836307245865728,0.07100650992937478,0.011277403699971078,0.013644627759940964,0.01573166596262472,-0.06994381693477235,-0.06170844068415082,-0.05166337913647019,-0.43003524222087397,-0.3066474189389161,-0.18694630379047938,-0.003721162736194128,0.0066871850612131856,0.015768761507054235,-0.47910063956265303,-0.35978703076641116,-0.2501319990767645
1789.0,-0.08929403494378049,-0.08314346992743016,-0.07536843654155083,-0.032555770174925565,-0.030121840428391666,-0.027027231186414334,-0.00808317932104724,-0.0077550190223482085,-0.0073367772735118296,-9.323896202617643e-08,-8.958449804197244e-08,-8.485017004566941e-08,-0.02370215760364226,-0.021166910071306777,-0.017990943900292166,0.05962745599369622,0.06720742874253494,0.07074339194787244,0.011133690103571093,0.013577720955959327,0.015728613498366028,-0.07056718399607333,-0.06205809406037785,-0.051663371451647046,-0.3318765839376983,-0.2208764428034516,-0.11280832566792096,0.00576564582063861,0.014104755824744325,0.023030298689714894,-0.3753792393002705,-0.268353279453436,-0.1660889560919606
