year,solar_erf
1850.0416666666667,0.03280102859445214
1850.125,-0.005373605194610354
1850.2083333333333,0.019821341094452143
1850.2916666666665,0.009712161406952144
1850.3749999999998,0.010460989531952144
1850.458333333333,-0.006262838593047854
1850.5416666666663,0.03186499343820214
1850.6249999999995,-0.0018010710149228544
1850.7083333333328,-0.0008494352727353543
1850.791666666666,-0.0027995085149228544
1850.8749999999993,0.009743362578827144
1850.9583333333326,-0.010303390350860354
1851.0416666666658,-0.012690279999297853
1851.124999999999,-0.02570116867117285
1851.2083333333323,0.027715237578827143
1851.2916666666656,0.021677810821014644
1851.3749999999989,-0.010584200897735353
1851.4583333333321,-0.005045992889922854
1851.5416666666654,0.020507766875702143
1851.6249999999986,0.004407962188202145
1851.708333333332,-0.014562350311797855
1851.7916666666652,0.015078762969452144
1851.8749999999984,0.010086575469452146
1851.9583333333317,-0.008758932343047853
1852.041666666665,0.007574881133514645
1852.1249999999982,-0.003595138397735354
1852.2083333333314,0.0057808137507021455
1852.2916666666647,0.0032535188288271458
1852.374999999998,0.0030351106257021456
1852.4583333333312,0.012582669219452143
1852.5416666666645,0.006092825469452145
1852.6249999999977,0.0035343293757021457
1852.708333333331,-0.0039539518742978536
1852.7916666666642,-0.021613815155547854
1852.8749999999975,0.0028791047663271454
1852.9583333333308,-0.0012706510930478542
1853.041666666664,-0.007682491913360354
1853.1249999999973,0.003939944610077145
1853.2083333333305,-0.008431320038360354
1853.2916666666638,-0.007354879608672853
1853.374999999997,-0.011972653046172854
1853.4583333333303,-0.011411031952422853
1853.5416666666636,-0.005373605194610354
1853.6249999999968,-0.009351754608672854
1853.70833333333,-0.0007870329289853543
1853.7916666666633,-0.018119283905547855
1853.8749999999966,-0.011457833710235352
1853.9583333333298,-0.016996041718047854
1854.041666666663,-0.011972653046172854
1854.1249999999964,-0.01707404464773535
1854.2083333333296,-0.020662179413360352
1854.2916666666629,-0.020490572968047852
1854.3749999999961,-0.019476534882110354
1854.4583333333294,-0.021769821014922853
1854.5416666666626,-0.021223800507110355
1854.624999999996,-0.026918014374297854
1854.7083333333292,-0.029445309296172853
1854.7916666666624,-0.02162941574148535
1854.8749999999957,-0.039133273163360356
1854.958333333329,-0.02297106613211035
1855.0416666666622,-0.02357948898367285
1855.1249999999955,-0.03172299484304785
1855.2083333333287,-0.028212863007110355
1855.291666666662,-0.022768258514922854
1855.3749999999952,-0.03080256027273535
1855.4583333333285,-0.03308024581961035
1855.5416666666617,-0.03128617843679785
1855.624999999995,-0.03478070968679785
1855.7083333333283,-0.03395387863211035
1855.7916666666615,-0.03902406906179785
1855.8749999999948,-0.03293984054617285
1855.958333333328,-0.03281503585867285
1856.0416666666613,-0.03409428390554785
1856.1249999999945,-0.03663717941336035
1856.2083333333278,-0.032893038788360356
1856.291666666661,-0.036309567108672856
1856.3749999999943,-0.03145778488211035
1856.4583333333276,-0.03474950851492285
1856.5416666666608,-0.03481191085867285
1856.624999999994,-0.03517072433523535
1856.7083333333273,-0.033033444061797854
1856.7916666666606,-0.03091176437429785
1856.8749999999939,-0.03439069503836035
1856.9583333333271,-0.02969491867117285
1857.0416666666604,-0.03166059249929785
1857.1249999999936,-0.028509274139922852
1857.208333333327,-0.033361056366485356
1857.2916666666601,-0.031613790741485355
1857.3749999999934,-0.04075573410086035
1857.4583333333267,-0.020833785858672852
1857.54166666666,-0.034047482147735356
1857.6249999999932,-0.019757345428985353
1857.7083333333264,-0.03621596359304785
1857.7916666666597,-0.026918014374297854
1857.874999999993,-0.0054828092961728535
1857.9583333333262,-0.022331442108672852
1858.0416666666595,-0.022643453827422853
1858.1249999999927,-0.008446920624297853
1858.208333333326,-0.026465597382110354
1858.2916666666592,-0.002549899139922854
1858.3749999999925,-0.02609118331961035
1858.4583333333258,-0.012315865936797853
1858.541666666659,-0.012035055389922852
1858.6249999999923,-0.010490597382110353
1858.7083333333255,-0.01805688156179785
1858.7916666666588,-0.015841598358672854
1858.874999999992,0.023066262969452144
1858.9583333333253,0.004158352813202145
1859.0416666666586,-0.017276852264922853
1859.1249999999918,-0.013563912811797854
1859.208333333325,-0.004499972382110354
1859.2916666666583,-0.014156735077422853
1859.3749999999916,0.0040647492975771455
1859.4583333333248,0.019134915313202144
1859.541666666658,-0.002269088593047854
1859.6249999999914,0.006888455352264645
1859.7083333333246,0.008432913360077145
1859.7916666666579,0.014953958281952144
1859.8749999999911,0.015936795196014642
1859.9583333333244,0.022707449492889647
1860.0416666666576,0.020585769805389644
