climate_model,model,quantile,region,scenario,unit,variable,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,2139,2140,2141,2142,2143,2144,2145,2146,2147,2148,2149,2150,2151,2152,2153,2154,2155,2156,2157,2158,2159,2160,2161,2162,2163,2164,2165,2166,2167,2168,2169,2170,2171,2172,2173,2174,2175,2176,2177,2178,2179,2180,2181,2182,2183,2184,2185,2186,2187,2188,2189,2190,2191,2192,2193,2194,2195,2196,2197,2198,2199,2200,2201,2202,2203,2204,2205,2206,2207,2208,2209,2210,2211,2212,2213,2214,2215,2216,2217,2218,2219,2220,2221,2222,2223,2224,2225,2226,2227,2228,2229,2230,2231,2232,2233,2234,2235,2236,2237,2238,2239,2240,2241,2242,2243,2244,2245,2246,2247,2248,2249,2250,2251,2252,2253,2254,2255,2256,2257,2258,2259,2260,2261,2262,2263,2264,2265,2266,2267,2268,2269,2270,2271,2272,2273,2274,2275,2276,2277,2278,2279,2280,2281,2282,2283,2284,2285,2286,2287,2288,2289,2290,2291,2292,2293,2294,2295,2296,2297,2298,2299,2300,2301,2302,2303,2304,2305,2306,2307,2308,2309,2310,2311,2312,2313,2314,2315,2316,2317,2318,2319,2320,2321,2322,2323,2324,2325,2326,2327,2328,2329,2330,2331,2332,2333,2334,2335,2336,2337,2338,2339,2340,2341,2342,2343,2344,2345,2346,2347,2348,2349,2350,2351,2352,2353,2354,2355,2356,2357,2358,2359,2360,2361,2362,2363,2364,2365,2366,2367,2368,2369,2370,2371,2372,2373,2374,2375,2376,2377,2378,2379,2380,2381,2382,2383,2384,2385,2386,2387,2388,2389,2390,2391,2392,2393,2394,2395,2396,2397,2398,2399,2400,2401,2402,2403,2404,2405,2406,2407,2408,2409,2410,2411,2412,2413,2414,2415,2416,2417,2418,2419,2420,2421,2422,2423,2424,2425,2426,2427,2428,2429,2430,2431,2432,2433,2434,2435,2436,2437,2438,2439,2440,2441,2442,2443,2444,2445,2446,2447,2448,2449,2450,2451,2452,2453,2454,2455,2456,2457,2458,2459,2460,2461,2462,2463,2464,2465,2466,2467,2468,2469,2470,2471,2472,2473,2474,2475,2476,2477,2478,2479,2480,2481,2482,2483,2484,2485,2486,2487,2488,2489,2490,2491,2492,2493,2494,2495,2496,2497,2498,2499,2500
FaIRv1.6.2,unspecified,0.05,World,ssp119,K,Surface Air Temperature Change,0.36577569243945907,0.4481524602604794,0.5120491763051779,0.5649235569636766,0.6282038846786975,0.7030887447284784,0.7709369948322969,0.8223567660205924,0.8561148829205834,0.8758881567367598,0.8841133395491343,0.8861456887393641,0.890172673049747,0.901643863935748,0.9173528765811976,0.9378148180083078,0.9601912934168175,0.9820491794524383,1.0084354315966158,1.0363062763699595,1.0576954877411378,1.0751070835011607,1.0890583550164308,1.1015519834651828,1.1146449953789759,1.1289846225500495,1.146196796749605,1.1646821977127872,1.182082243038275,1.198974554276018,1.2126592177919149,1.222123137033351,1.228720820259911,1.2334763119212595,1.2362278014545336,1.237213744346384,1.2360994221850692,1.2374338550595478,1.239472918253744,1.2431402463931467,1.2466200122165605,1.250173589814094,1.2512921189202388,1.250952166846306,1.2482056103076273,1.241046077286218,1.2340900208807402,1.2253472808786452,1.219949517973077,1.2157388090003467,1.216299275650334,1.2158113915802886,1.2174984161411622,1.2186935798539644,1.215728100841395,1.2092068400680698,1.2006860330091094,1.1910095924160116,1.1833973216673634,1.1750799025385883,1.1686250868361925,1.1661027136506503,1.1640066518971253,1.1605873996829092,1.1581144066508877,1.1537433307241447,1.1466895448693082,1.138822885921098,1.1305766909985886,1.1235251497642387,1.1178329773163589,1.1142975817665952,1.1125927404377898,1.1146586470200779,1.1139117563810625,1.1104392714480842,1.1053587660305726,1.0988474378579625,1.0932596729366009,1.0862035236890122,1.0793950104934105,1.0724626696147312,1.0661964198926932,1.0632796522062964,1.061362541851904,1.0594780725207735,1.0571879116667824,1.0538804149392544,1.0495703951106272,1.0437750950003675,1.0363027225588608,1.0278611940005793,1.019594214046729,1.0124451396147782,1.0074325786715814,1.0048051174529469,1.0033451068658614,1.0036324100443361,1.0016033661161878,0.9969843172147663,0.9902738476034364,0.9823483184519662,0.9734669384895981,0.9643151695020702,0.9563054667929073,0.9503764755304517,0.9465811589350492,0.9439123217973576,0.9393089801586245,0.9342542341716815,0.9266472049590372,0.9171795604977254,0.907612800628964,0.8984238257631436,0.8906365988991108,0.8844189746023522,0.8826335726434594,0.8819071849620835,0.8790636488318906,0.8744296541268337,0.8680699415376575,0.8607090161242885,0.8515635492338229,0.8424578369974883,0.8342481347886017,0.8282005847752983,0.8241046567075069,0.8236224662821413,0.8218096460685118,0.8190063151824933,0.8146034369343257,0.807450769865991,0.7992697135062536,0.791206743846882,0.783351796212828,0.7774033012407967,0.7751716474643489,0.7738731557853523,0.7738875737689295,0.7721920680919677,0.7660116173602539,0.7596378147015017,0.7517783652938843,0.7434394553447778,0.7330960086275878,0.7262444697540295,0.7224437375185642,0.7202622258135408,0.7197166139580833,0.718318416319909,0.7153232796024008,0.7112193325540201,0.7066722033456214,0.7020269180651554,0.696230257962722,0.6907763663828692,0.685998873202923,0.6829049113831481,0.6822390423109674,0.6832109419677945,0.6841455326488266,0.6855746164453341,0.6834854188992482,0.6791415152077762,0.6735099557186308,0.6689551070815367,0.6630625047225884,0.6582999640354592,0.6585411750066461,0.6616961041853806,0.6640674895932559,0.6660006513928949,0.6643872508146679,0.6602190799460056,0.6541844807970454,0.6498934782544817,0.6454704778131598,0.6416198203583178,0.6397193244537265,0.6426335587968286,0.6446003306203917,0.6470063361032543,0.6474984025935016,0.6456214661581199,0.6428691707660097,0.638845647337315,0.6360675523500495,0.632669349524683,0.6288188010816929,0.6262161499938345,0.6249464557121418,0.6271468802294017,0.6300773453229392,0.6333222435183264,0.6360196344903537,0.6371621526172228,0.636254490087119,0.6336198022114998,0.6318940149044601,0.630368928970995,0.6296030247430093,0.6305648826824982,0.634357764272907,0.6400448177525162,0.6444568971899187,0.646853038428749,0.6463903724524304,0.6439820131331404,0.6408309346129779,0.6364745180075615,0.6343204681218483,0.6322382698019005,0.630556388022686,0.6300425945920248,0.6308696299442765,0.6339791541930624,0.6380057012395619,0.640257960545837,0.641057988600049,0.6400831429426919,0.6368084130075298,0.6325483767969653,0.629947413714146,0.6276435208546545,0.6265660507832439,0.6276171646456089,0.6309525851325412,0.6357103067371578,0.6403484493098036,0.6415045076942775,0.64033716495127,0.6374363166359711,0.63305226370851,0.6299461549699382,0.6271309977562572,0.6266147335578895,0.6279145854208059,0.6305011612298429,0.6321845956362098,0.633274774517091,0.6330571246956519,0.6313266409641708,0.6277322195554061,0.6242888151573512,0.6219053798219939,0.6204190730613217,0.6213759103999417,0.62482813447714,0.6291443396342605,0.6320305142040967,0.6325831052193968,0.6305794121118018,0.6275943152669231,0.6241987447756885,0.6200486214828554,0.6170915755140515,0.6142642297894,0.6116266847155702,0.611225377417946,0.6128841753796271,0.6152252953183028,0.617814119398095,0.6191370831756277,0.6192834450358979,0.6179071028537672,0.6154900129283658,0.6118095213278406,0.6086486863075884,0.6070593639100529,0.606484091314888,0.6080372038309578,0.6115579402204937,0.6162433636436405,0.619913883258411,0.6202956818321891,0.618693764858919,0.6157742547125503,0.611774205942922,0.6085180622761737,0.6065944001239841,0.6069015953165879,0.6089957138440569,0.6111959022263869,0.6127699549262708,0.6130916222098841,0.6110864710539725,0.6079506512531964,0.6051700914465682,0.6025645510562398,0.6003773987709896,0.6011836197439565,0.6050011753345583,0.6088652008354903,0.6121108731843948,0.6131783340934095,0.6119042693403434,0.6086528811064486,0.6053010455490628,0.6019980490638991,0.5986641031899206,0.5982606375662443,0.6003406602829329,0.6036264043955664,0.607350155298054,0.6091943965355517,0.608478791891226,0.6069781155457701,0.6057183711999371,0.6032013768434669,0.602126278081992,0.5994164722844683,0.5980942519137671,0.5986522444288481,0.598092255669581,0.5979540517035531,0.5978122350163199,0.5976401306466619,0.597433401186514,0.5971713424369132,0.5969050156992537,0.5966363306870586,0.5963662803629576,0.5960596336051652,0.5954672835020646,0.5949114009244185,0.5943956879923057,0.5941565960634844,0.593939499957449,0.5937592637253006,0.5935815269350138,0.5934056469704075,0.593231361554998,0.5928948781315845,0.5925668600010319,0.5922376877317109,0.5919078314975056,0.5915787424781398,0.5912502899039717,0.5909210322260418,0.5905913276408645,0.5902624960470475,0.5899460141608722,0.5896332793331943,0.589320198041861,0.5890068771173813,0.5886933595386635,0.5883794520641209,0.5880655431475742,0.5877513313505763,0.58743574889945,0.5871206238798496,0.5868054499333993,0.5865275198363619,0.5862886331082648,0.5860490144081641,0.5858089440247332,0.5855684089370259,0.5853275543734403,0.5850867129572969,0.584844943346464,0.5846028947044424,0.5843616472766692,0.5841213103823666,0.5838820929168803,0.5836438892445001,0.5834066714771635,0.5831706123786339,0.5829363941462871,0.5827035965358233,0.5824722785443298,0.5822489180520326,0.5820314477662597,0.5818143901652321,0.5815979924141256,0.5813831091345614,0.5811702537657332,0.5809588404586976,0.5807477327212593,0.5805369050869282,0.5803273603057404,0.5801439560234952,0.5799626935362595,0.5797820045299662,0.5795747365980528,0.579324594486083,0.5790758363934565,0.5788279256801586,0.5785809267439115,0.5783349035753368,0.5780896462517989,0.5778449907993488,0.5776008595322061,0.5773573977049964,0.5771153782826854,0.5768743741218206,0.5766335464317732,0.5763706844704094,0.5760470939207514,0.5757242816946988,0.5754026402068686,0.5750518667129145,0.574657702414251,0.5742863287189862,0.5740143556193978,0.5738717108596249,0.5737296344887336,0.5735882242851476,0.5734473038453421,0.5731832463781464,0.5729078927169385,0.5726337307911372,0.5723599081862412,0.5720873384963832,0.5718579476971172,0.5716325457650066,0.5714076086468435,0.5711833410992064,0.5709597478485249,0.5707365539611201,0.5705144838101376,0.5702926494470735,0.5700710628902522,0.5698505127555441,0.5696307810591796,0.569411880215464,0.5691936195937022,0.569040014090093,0.5688975061287522,0.5687559468163911,0.5686151744956428,0.568474267123744,0.5681951110222156,0.5678886786284426,0.5675835138862256,0.5672794926516843,0.5669762461749245,0.5666738060646165,0.5663720434231453,0.5660922546460683,0.5658427003948302,0.5655187978679647,0.5651167414209474,0.5647802595602569,0.5644450647551577,0.5641583121603259,0.5638849952056723,0.5636852753878646,0.5634857754140216,0.5633112203141569,0.5631464277547045,0.5629816762394853,0.5628169066021479,0.5626520799916646,0.5624302077743019,0.5622246153133593,0.5620453494388079,0.5618376084841661,0.5615608976140826,0.5612848231482923,0.5610094044419235,0.5607699735804087,0.5605449233399158,0.5603199111331503,0.5600949849144504,0.5598709621599964,0.5596476182859748,0.5594604300119015,0.5591819844648911,0.558904557694276,0.5586456521173706,0.5583884378844213,0.5581317118420696,0.5578756083238147,0.5576199657194467,0.5573653839416632,0.5571116362103393,0.5568578892863846,0.5566041623285852,0.5563515543697322,0.5560997266745711,0.5558475651810497,0.5555960272749746,0.5553451415585001,0.5550948308230014,0.554844895584494,0.5545955679936428,0.5543473327756823,0.5540990729333962,0.5538510616290682,0.5536040791659509,0.5533570365498808,0.5531258814979542,0.5529028284276865,0.5526803899825274,0.5524583949851346,0.5522367413970127,0.5520155019522631,0.551831847241551,0.5516681917768863,0.551504733900882,0.5513414363222843,0.5511790044032738,0.5509419134576999,0.5506172565247744,0.5502930852565338,0.5499839953543574
FaIRv1.6.2,unspecified,0.5,World,ssp119,K,Surface Air Temperature Change,0.46861379771057377,0.5424071369762744,0.5979028632783902,0.644479495175561,0.6996958293961038,0.7602836734308233,0.8117967201213658,0.8495812255378156,0.8731440994263365,0.8911112908648177,0.9059029466599626,0.9138017543300426,0.9223507866158643,0.9380317520095611,0.9592380204740837,0.9838536001993106,1.0115848346566279,1.0394955195573732,1.0738855163326342,1.1095607010917239,1.1408979782117825,1.1684768116417743,1.190473770155179,1.2111757657086806,1.2327188656636805,1.2553920345473775,1.2802248707279276,1.308834055763246,1.3387000161818245,1.367945521684986,1.3927088340861726,1.4133056149987264,1.430045275955565,1.4441088445839316,1.4583273116079196,1.4703574756736897,1.4806041892424369,1.488180946276603,1.4960570099887893,1.5059649859468185,1.5155726805170242,1.523978479803531,1.5292056811222028,1.5319398738039123,1.5327604923341376,1.5306753323193338,1.526412333502635,1.5211412492545193,1.5155989747135092,1.5104542555882992,1.5105303245536685,1.5127665294156878,1.515161114752708,1.5165405289803262,1.5154498541554946,1.5120947946038514,1.5050814326698492,1.496272842307516,1.486276406915481,1.4783421480898564,1.4714853358121176,1.468154682835134,1.4661206180923418,1.4624790666510514,1.4591474522240362,1.4532862003670828,1.446179225022231,1.4390100636864855,1.431878982638394,1.4252646481813858,1.4190496421339236,1.4149023435767047,1.4146838172251672,1.4155593213540283,1.4150271454361532,1.4124679771723452,1.4068148092901889,1.3998590764135646,1.3934388824943627,1.3872331226952783,1.3791869326130501,1.3719182226426632,1.3667444112849,1.363168909273211,1.3597255019587413,1.3579079183870504,1.3570480624704202,1.3557450583277695,1.352275583839149,1.3471587940345522,1.3403779066501933,1.332947777044152,1.3250968992161822,1.3180633979939609,1.3113674632462171,1.307111020044791,1.3062743786181352,1.308143120703621,1.3078582202689784,1.3041642268571603,1.2982788592235444,1.2906359269019285,1.2829173203200908,1.2749229044979171,1.2659924744816475,1.261516042423142,1.2582248124905258,1.2561936246397658,1.252507068750428,1.2464481867650545,1.2383505218372326,1.2290614207261732,1.2201773095617363,1.2104168748299364,1.2016245988685341,1.1959918587108929,1.1933688733376617,1.1932920041964525,1.1905078308988357,1.1862219656778876,1.1789288797334385,1.171508673380952,1.1640310917122578,1.1548581553237105,1.1457950499546667,1.139537768913915,1.135976086697861,1.1359109879105171,1.1352224792098118,1.1320503639996697,1.127451102590372,1.1198160962273649,1.1112723402221274,1.1034568440259291,1.0946583669591559,1.089444426360374,1.087134714640886,1.0875672215582561,1.0881205504016243,1.086645722462765,1.0818344287578197,1.0739426464197237,1.0655163041774478,1.0557509080797476,1.047222796578703,1.0385555890298033,1.033960725783274,1.0310149455995,1.0295692135724006,1.027275367458488,1.024758782900481,1.0209123946952077,1.0156153244899886,1.0094248122822194,1.0036350652235955,0.9978660318302631,0.9921226587976756,0.9890254009408364,0.9897900624296806,0.9920687383570425,0.9952808434737149,0.9960254278190243,0.9947603885798365,0.9907270497899329,0.9852795767032868,0.9788062463377514,0.9723436185650111,0.9685994761350674,0.968390454116584,0.9724524522945953,0.9761585704716117,0.9784764982687194,0.9777757736261954,0.9741245698373969,0.9683806769712866,0.9631739180216221,0.9573797620810005,0.9542588112598726,0.953548917614366,0.9551566869645448,0.9582918092167917,0.9610869544043065,0.9630314314360533,0.9622441182786103,0.9592837647687414,0.9552967732533791,0.9512539397315941,0.9468318990686828,0.9428720081541099,0.9401931087896155,0.9389787715343217,0.9414930049773889,0.946246154139014,0.9500476724987641,0.9544903010985387,0.9563527356516062,0.9560338194531909,0.9541299567104318,0.9521502322630406,0.9508756329147117,0.9499958784470421,0.9517617968542926,0.9569100848633081,0.9635944419243787,0.9683901582733221,0.9711167176213418,0.9713758456259958,0.9698962840778634,0.9677693427308105,0.9651582439075254,0.9625972694942558,0.9600478535084763,0.9578580669694173,0.9574699582585758,0.9592386005251308,0.96278061734211,0.9666804756165097,0.9688573387080894,0.969907920100836,0.9691832503435415,0.9674392711069342,0.964844017165046,0.9609757274379779,0.959396774279671,0.958624458961284,0.9604813114927809,0.9641539304488781,0.9694491731586976,0.9756471217560169,0.9778964146828485,0.9778178982141844,0.9747415437704893,0.970432400917861,0.9674705359942206,0.9646906082606325,0.9640035142951414,0.9656800713268864,0.9688571652073823,0.9720237900794845,0.9742215847832038,0.9744419234605702,0.9729590833100127,0.9696740070492508,0.9668235022750821,0.9642054752619854,0.9634015654495468,0.9652763749771937,0.9686992160283115,0.9729866933467369,0.9762899842099039,0.9774419880888331,0.9766037000971742,0.9748386537910597,0.9712752199021891,0.967275171304372,0.9627498545249195,0.9595848526618304,0.9582265990882646,0.9587542924622581,0.9610302096683756,0.9644854044805207,0.9666792233424666,0.9696892216010936,0.9697356896038686,0.9689480923804298,0.9659338518643538,0.9617768998733145,0.9587218104142773,0.9568905977614451,0.9562066887421652,0.9585606311854593,0.9632561711083483,0.9691680502642055,0.9742184449342243,0.9745334966324082,0.973012453472378,0.9695543256872451,0.9655710465971614,0.9618657437874134,0.9602564860785571,0.9606633598530431,0.9635945810062784,0.9661687113822607,0.9676105236721583,0.9679174174769727,0.9665854133540063,0.9633138429560836,0.9600956666985397,0.9562816481422881,0.9545279958252412,0.9551770145670593,0.9598346023022605,0.9643928990063818,0.9683403487488443,0.9691051116138082,0.968008235676412,0.9654157948257146,0.961031770190285,0.9564328520028933,0.9533022580788776,0.9524205978399433,0.9542287903246892,0.9584355249783724,0.9630263162893807,0.965295658451569,0.9640590711700242,0.9621669063270303,0.958881268804365,0.9581393179874524,0.9583134265345262,0.9576542403976879,0.9566458895981439,0.9567763708323417,0.9558614075766562,0.9556663920037648,0.9552594977061278,0.9549240918447423,0.9548868370209339,0.9542708074184801,0.9536992682080728,0.9532073878431216,0.9527738884379188,0.9524530305971844,0.9523218452473864,0.9521679539067373,0.9518445768160583,0.9513908958909961,0.9513644883820874,0.9513661520148581,0.9513676285232594,0.9513686731403919,0.9512450106232334,0.9511168728655298,0.9509887854073228,0.9508466091099016,0.9507296724747855,0.9500572070501107,0.9493484028314262,0.9488562973396041,0.9485347783950961,0.9485899044624291,0.9486452873025455,0.9486999853737845,0.9487542656042105,0.9484541699320269,0.9481102543823697,0.9478187223149185,0.9474632601503435,0.9473051435913341,0.9472479850506164,0.9470843749879011,0.946751473544983,0.9464169880327576,0.9461032301965613,0.9458261626920393,0.9454569208809491,0.9452972635008114,0.9452024944943677,0.9451074908004273,0.9450115485423604,0.9449150787211655,0.9448189433685448,0.9447232587294683,0.944628216039336,0.944434360337886,0.9443270128326843,0.9441889613027316,0.9441155799223813,0.9436288502660336,0.9432096546783053,0.9429688698108138,0.9428008706296173,0.9428140859911156,0.9425698001304207,0.9424554002099083,0.9421724303171303,0.9418245805369087,0.9416821574163058,0.9415902826497698,0.9416199036888784,0.9417266399703611,0.9414283348880966,0.9412261315888172,0.9411349827579334,0.94104464174463,0.9409573157871479,0.9408894626388405,0.9407745594701054,0.9406843915817483,0.9405939809376483,0.9404383881263795,0.9402226197933484,0.9403203448275524,0.9400313982466915,0.9396304469361073,0.9392296705308091,0.9388299437331352,0.9385327576508059,0.9384544968043028,0.9383760687016018,0.9382980853164241,0.9382192905525237,0.9381399316347964,0.937902832767883,0.9375522458107542,0.937202138858627,0.9369269953372993,0.9365196563971446,0.9361546101846551,0.935906805768759,0.9358116731280872,0.9357152875417372,0.9356189101661994,0.9354109398428906,0.9351475365325775,0.9348843735392235,0.9346215951030908,0.9345230253483768,0.9344706037108453,0.9341194978655692,0.9339840716593087,0.9338513066096118,0.9335909603656766,0.9333309525049477,0.9330712942403111,0.9328117829908932,0.9325523092267797,0.9322928112937646,0.9320341286664794,0.9321884879152703,0.9322543096425135,0.9318103064597603,0.9313677566204535,0.9309265153742949,0.9308174794225078,0.9307234376787351,0.9308275771430518,0.930999644076837,0.9311712587366273,0.9307367690586027,0.930247332037554,0.930150493642213,0.930053914815156,0.929957240464027,0.929860298597906,0.9297631460204879,0.929665566466921,0.9295574189615122,0.9293144729937295,0.9292134963748839,0.9291122599684731,0.9291706155304479,0.929069922051534,0.9289697309825334,0.9288694664924076,0.9287678592780954,0.9286666623656786,0.9285442444253725,0.928299323115434,0.9281975762504039,0.9280956083370225,0.9278369968186232,0.9275068368472631,0.9274126339101599,0.9272008397931831,0.9268953902521649,0.9266944447032498,0.9268785503980769,0.9264389095871014,0.9262789405717318,0.9261897790605927,0.925852168385828,0.9255151642850442,0.9251786156503151,0.9248623961621557,0.9248588891145715,0.9248547633338646,0.9244976546374406,0.9240759133982781,0.9236553517658916,0.9232346320009457,0.922815059470605,0.9224212047959429,0.9221774747407575,0.9219337192092018,0.9217240551174434,0.9216021156016537,0.9214795995757893,0.9213567598920916,0.9212344465111374,0.9211959367026638,0.9208409968678052,0.9207562957022336,0.9207420482453482,0.9206191965306506,0.9204962647155913,0.9203733179470587,0.9202502489840941,0.9201270414722397,0.9200036111994937,0.9198799132217966,0.9197228974344948,0.9196340675754769,0.9195107503066248,0.9194224882515828,0.9193762629130763
