year,pc05,pc16,mean,pc50,pc84,pc95
1800,-0.06384433039506288,-0.041206964084063706,-0.021591377454077756,-0.01855899162647119,-0.004315283840373816,0.00748900020045432
1801,-0.05001261849695328,-0.03090633818503744,-0.01675316190731166,-0.014261366365225575,-0.003638039105807145,0.004106398347288966
1802,-0.05249874721911946,-0.03408377945683571,-0.018274803030422206,-0.01566715170429621,-0.004186737009444564,0.0041995355282927575
1803,-0.03519663188866068,-0.02222930209749612,-0.012627049413451427,-0.010431350659374934,-0.0033398979492623845,0.0012744858669365528
1804,-0.028014086642343016,-0.016123746328302012,-0.007961856271754376,-0.006080503110670972,0.0002408664452399304,0.004921513357000508
1805,-0.05407470553106457,-0.034304783503918024,-0.018794658253381846,-0.01606219681289845,-0.00443736674644942,0.0037543045678910527
1806,-0.04335114659666378,-0.026832326695661955,-0.015074224107841937,-0.012408908650702181,-0.0037923602788998674,0.0024751326335241564
1807,-0.05510224487736981,-0.03425477076607239,-0.0190809606787827,-0.016126846524969984,-0.004488272349931156,0.00346117953111263
1808,-0.09836896590215466,-0.062499370791810865,-0.03295525033010011,-0.028158834710968184,-0.006441464767551688,0.01101480362029567
1809,-0.07912010952408546,-0.05073268015954149,-0.02708358692826362,-0.02299064859079891,-0.005757918220664006,0.007749006462812459
1810,-0.0848105604302834,-0.05428606494590685,-0.029057909015777712,-0.02479344501434601,-0.006056807178129859,0.008751362047957874
1811,-0.061338224253004635,-0.038245277971480425,-0.021249584380372652,-0.0179584101619977,-0.005051783806135649,0.0036840363185918503
1812,-0.04453996928871736,-0.02725520916179976,-0.01532503390970184,-0.012317708517209595,-0.003974574604165475,0.002156524075035911
1813,-0.053828040975868116,-0.03362204392327663,-0.01898897441984919,-0.01582197572952369,-0.004797089046586505,0.0025595052750488107
1814,-0.10144182071609363,-0.06554061661740283,-0.03469284033823592,-0.029873438146617037,-0.007077276181811434,0.011442415880052074
1815,-0.08369906782140771,-0.05297527760227194,-0.028606392996939484,-0.024552975307599582,-0.006482729822437534,0.00706626522586528
1816,-0.07866011983818039,-0.05101471085156203,-0.027498685944841658,-0.023715787601914215,-0.006564502181147631,0.006188068921049339
1817,-0.08596394495274857,-0.05435681705387291,-0.029544658205493277,-0.025339850504642127,-0.006941195876890404,0.006835973709848734
1818,-0.10790650557166707,-0.06938672921633632,-0.03704887139593725,-0.03173689391797828,-0.00785778358059993,0.010921795824204194
1819,-0.09615810496334344,-0.06237100161270022,-0.033420402250703835,-0.0286143571969357,-0.007352961347782874,0.009153231691269692
1820,-0.11915607223062609,-0.07720129114684675,-0.04095754434630613,-0.03546811006684132,-0.008334770727047299,0.014263340180601011
1821,-0.11038728115950616,-0.07058074552680475,-0.03788858113446668,-0.03257537993485589,-0.007970137331839721,0.010942838769944575
1822,-0.10833879096324862,-0.07088935370816106,-0.03777460545372553,-0.03246870370751621,-0.00835455656406002,0.011413875715734744
1823,-0.08973332947962367,-0.058712110376115345,-0.03181611639486932,-0.027434087581366628,-0.007706366085764397,0.006508104672242239
1824,-0.08377712001959159,-0.05256800669030172,-0.029368976071750687,-0.025106324385313957,-0.0071678431597053905,0.004713767307079704
1825,-0.10847702631631403,-0.07085971331729066,-0.03817280587411352,-0.03292065027282149,-0.008611475598172297,0.009360740778767153
1826,-0.09554312514388869,-0.06054063928292225,-0.03359870886208721,-0.028863875945725145,-0.008417123235004105,0.0063860097795213
1827,-0.10834403285365703,-0.06897656411955365,-0.03778732574431004,-0.032502094789318085,-0.009302181222241525,0.008277085196624118
1828,-0.15614080754173168,-0.0996733959176731,-0.05329513342690181,-0.045749875163262364,-0.010788863099443326,0.01850215544794586
1829,-0.1363055666258263,-0.08857373844158657,-0.04756784069716269,-0.04108100435899303,-0.010198785905436217,0.014163835817592733
1830,-0.1452536588383295,-0.09410619711976938,-0.05135366176954037,-0.044479301181831396,-0.011871052465293894,0.013861018128667243
1831,-0.11590165828335551,-0.0746703845020251,-0.041297460850599384,-0.03584602662441408,-0.010879217402613266,0.0073017119924469335
1832,-0.10625791026521159,-0.06780052726589723,-0.03816057553017196,-0.033245712547185585,-0.010437557239819038,0.004948078857755364
1833,-0.11610764549062803,-0.07539477713158935,-0.04172810230068982,-0.03633462268134258,-0.011198573868532787,0.007103683643204748
1834,-0.1581775625125946,-0.10265181179254708,-0.05564883969764414,-0.048240362026822865,-0.012872273305798184,0.015388096377875573
1835,-0.13585505165949105,-0.08847589669050195,-0.0485839710013569,-0.042166436233559305,-0.012380120098690557,0.010770959997878722
1836,-0.14129705266827575,-0.09348175286500134,-0.05156952874175752,-0.044919394464927334,-0.013241887480350904,0.010361362074395466
1837,-0.14821151291537626,-0.0967697613975886,-0.05337232012909422,-0.04606517629476357,-0.013710299664348733,0.011504465874419525
1838,-0.16851460659791972,-0.10900717891400977,-0.05997072795391499,-0.05199256174011925,-0.014705036988373138,0.014677939083911653
1839,-0.16085657473949921,-0.10439881198603325,-0.05782963110577661,-0.050147868998860826,-0.014640278177768985,0.012783334772896629
1840,-0.16735760623880752,-0.11022060090740085,-0.06065601889750212,-0.05274862737447053,-0.01564606764447359,0.014247823967661923
1841,-0.17765598557629797,-0.11530941114512035,-0.06368976510893191,-0.05557382315551729,-0.015992084281995222,0.014580254189869808
1842,-0.1698347498543034,-0.11185351694509285,-0.06193552074563882,-0.054055292513566465,-0.016654791159171147,0.01292399432813029
1843,-0.1447388678092345,-0.09725551589709265,-0.05413646860210583,-0.04746574288066226,-0.015809764390916626,0.007371408827509117
1844,-0.14179442919383023,-0.09201997670930548,-0.05283313068247391,-0.04633084500723037,-0.016159430004537383,0.004144443636146859
1845,-0.17056811225963533,-0.11370585816087214,-0.06389826446769156,-0.056003804144555934,-0.018468549192164622,0.00973864429012081
1846,-0.1571506182999402,-0.10353128158343312,-0.05900524789683646,-0.051567902576692054,-0.018117410474648956,0.006389976989484911
1847,-0.18144665003300625,-0.11934548137829475,-0.06767150418833853,-0.05912219117056072,-0.01956348130135185,0.011328893958564823
1848,-0.2195604667054893,-0.14377190078035315,-0.08039037116837262,-0.07030261200515907,-0.021669086984543885,0.01680068029017782
1849,-0.2052737265021439,-0.13549818227847016,-0.07639275010234829,-0.06700581107960446,-0.021854465867286836,0.013021313524254365
1850,-0.21610422799041867,-0.1428451443172826,-0.08062745649034786,-0.07076695493515323,-0.023094539355387033,0.013966722624536467
1851,-0.1819536203874863,-0.12038477203331256,-0.06957744196218288,-0.06113001743895065,-0.021677995259228512,0.008388493460202234
1852,-0.16628753972533178,-0.11054438500892576,-0.06444894124135436,-0.05673392961207022,-0.021523932306674345,0.002491574304382371
1853,-0.17837713971660638,-0.11949216128330449,-0.0690604033422165,-0.0608509341414978,-0.02276728102327491,0.004794770872526008
1854,-0.22724713325812448,-0.15076523308777454,-0.08619842693630807,-0.07592508827410092,-0.026219139793060627,0.011100224522590725
1855,-0.20152936787990577,-0.13424218216420433,-0.07806112732318399,-0.0685750517358058,-0.025557830744715977,0.007626583474154636
1856,-0.20110984227273748,-0.13551078962722313,-0.0792629736574971,-0.07014154238753201,-0.026632938250784288,0.005413137297274435
1857,-0.22355605727513034,-0.14820535811682053,-0.08593151214071565,-0.07534911465143668,-0.027606816278039067,0.009905658709903125
1858,-0.23747978121513955,-0.15695724252080895,-0.09042122898264138,-0.07915556307356517,-0.028231794279127607,0.011050000801780585
1859,-0.23691639531867098,-0.15900140936551044,-0.09182406842256058,-0.0812058489286251,-0.02947101677302942,0.00873244161312149
1860,-0.24529469364669293,-0.16493911943713468,-0.0957403141655961,-0.08500653679309181,-0.031182937829101174,0.008500290034950037
1861,-0.23806581574614227,-0.15971936111232782,-0.09375833532159226,-0.08297915846780954,-0.032064835912622894,0.0069603188769092675
1862,-0.23783362921723222,-0.161251589224698,-0.09458792248455225,-0.08416962997335625,-0.032192160952672924,0.004799903059148826
1863,-0.21605242251254525,-0.14824302202657585,-0.08852482947113749,-0.07884964019335802,-0.033923011509200185,-0.001071693937858384
1864,-0.2170667692201058,-0.1474284327419678,-0.08919712387399537,-0.07934133970716055,-0.03498292254828732,-0.0029440372119091244
1865,-0.25642769419530675,-0.174497567699293,-0.1037361657314518,-0.09242619798431552,-0.03743874027766285,0.002663571269793491
1866,-0.2388258649636414,-0.16373731968182495,-0.09854699667035918,-0.08857517104854945,-0.03844558747342564,-0.0030159647646327255
1867,-0.26893624779563235,-0.1822062973475883,-0.10956438469940855,-0.09753664986955966,-0.04145447869897186,0.0007387402530691951
1868,-0.30265577088709206,-0.20738160353000645,-0.12213506763347108,-0.10855665701032803,-0.04319578330218046,0.006200160622250893
1869,-0.28142647265081566,-0.1912094878095719,-0.11582215945912516,-0.1039424656609939,-0.04469822661604002,-0.00163167533454196
1870,-0.3048090478526251,-0.20906693000673057,-0.12488560777676334,-0.11177917259825942,-0.04632802629283944,0.0026348745587274833
1871,-0.279061251607683,-0.19132636988216023,-0.11698208618678987,-0.10568238595403595,-0.04886843675558099,-0.008658042485017952
1872,-0.2574620975681492,-0.17935757299018196,-0.11278100418861105,-0.10186502495659748,-0.050972906224921295,-0.016937971804200206
1873,-0.29839370345422933,-0.20797054255986594,-0.12843622916656763,-0.11588287396147938,-0.055379446872376774,-0.013748532177460655
1874,-0.3210006484730824,-0.22272264885363383,-0.13635793819396913,-0.12349092649984295,-0.05540199587954506,-0.007040019053637874
1875,-0.2896160022832395,-0.2023556459436477,-0.12705401189724433,-0.11501256746884538,-0.05726333276545965,-0.017789061949110938
1876,-0.3075170084115433,-0.21705758325522256,-0.13504414548486132,-0.12296697477591782,-0.05950175892264907,-0.016614893339371967
1877,-0.3158350316266646,-0.22140077847659556,-0.13810476346069855,-0.1256011734327364,-0.061200445026363216,-0.01809147045681494
1878,-0.325550958347381,-0.22824376550662862,-0.14181603122029632,-0.12876516397579865,-0.06245999993648362,-0.01708309035428362
1879,-0.3474504745069806,-0.24479994709803596,-0.1524675569873277,-0.13892151855473497,-0.06694160958637958,-0.01825954017777106
1880,-0.346406491978189,-0.24640686222637115,-0.1570251266011801,-0.14388680094295897,-0.07376901349670763,-0.026551629759550492
1881,-0.34643013666282485,-0.2473428362164057,-0.15866818122743212,-0.14520268188608684,-0.07555885564642267,-0.028973474394564297
1882,-0.34100673767276685,-0.24703309088121142,-0.15998209922553364,-0.14711872439118737,-0.07901860825890333,-0.033758711939065156
1883,-0.3169358612695109,-0.23375607728462214,-0.15510343245318287,-0.14327965272392457,-0.08052977602788683,-0.04092346266287882
1884,-0.3344480725133446,-0.2469320226880926,-0.1624729055304649,-0.14996290927962605,-0.08331048239262641,-0.03969437381028222
1885,-0.3497932223491901,-0.2573159157576296,-0.16813022532750785,-0.15527776494367374,-0.08531499060642164,-0.03893487247846717
1886,-0.3397564012644367,-0.2512936970081421,-0.16555582651724568,-0.15292901235002695,-0.0847144470616966,-0.04064489633499046
1887,-0.3596928872133903,-0.2653575183848946,-0.17451357371432813,-0.16129585865195123,-0.08951544375880327,-0.04214793788798421
1888,-0.3965519197755302,-0.2931069267505106,-0.1928230884634096,-0.17920851041124142,-0.09876180646409094,-0.04498067841614557
1889,-0.3817654885881231,-0.2842746738148881,-0.18763918514652184,-0.17462165490349307,-0.09768602987970264,-0.04704270665645727
1890,-0.40466795522490695,-0.3012728588942344,-0.2000766917608464,-0.18566627703179917,-0.10471169776408754,-0.05147529776640036
1891,-0.37841257310137355,-0.2853755840676684,-0.1929733845411471,-0.1809575113018701,-0.1057624095147267,-0.059727808066676505
1892,-0.36513582158874636,-0.279453010310082,-0.19011161920364633,-0.17819206530391093,-0.10579220906645856,-0.06279694176592353
1893,-0.3795078261009179,-0.2877086639608571,-0.19503258243417282,-0.18266116620725736,-0.10787735436749188,-0.061416642147688424
1894,-0.4200651347849169,-0.31677023873144183,-0.21254368496182,-0.19906058107817975,-0.1140862979996451,-0.059337952759487785
1895,-0.4099392454651495,-0.31093086839587525,-0.2116795265207297,-0.19867306295677753,-0.11721255097403321,-0.06601593663670917
1896,-0.3965129834769571,-0.3063319811860355,-0.21036151793433827,-0.19746954907287584,-0.11980028543687452,-0.07219203928449955
1897,-0.42479128017480583,-0.3257784465686497,-0.2234953113143706,-0.2093695303703107,-0.12608009348639812,-0.07356308610525401
1898,-0.42924617811616106,-0.33146962269380714,-0.22919692785463713,-0.21515131647522293,-0.13063442026210537,-0.08039224226141223
1899,-0.46539561874718843,-0.3626471342193269,-0.25039843779930876,-0.2369537134948609,-0.14374969947805546,-0.0861551428574196
1900,-0.4719713627525052,-0.3691245356063886,-0.25662554984321184,-0.24339599340806448,-0.1500015267238964,-0.0931901526134803
1901,-0.46693958761529836,-0.3681249806909987,-0.2579947873602115,-0.24390735100762878,-0.15254466556039467,-0.10055940450142839
1902,-0.46596424822008753,-0.37111278806341386,-0.26141170995391527,-0.2477522602610488,-0.15603489937524107,-0.10481434642500025
1903,-0.47499889589693667,-0.3769477409635778,-0.2696676320291621,-0.2562247772168445,-0.16325868256984663,-0.11074288819065338
1904,-0.5061885962974709,-0.40613254689272144,-0.286906486598111,-0.27392641495888426,-0.1719767111740451,-0.1155946747464785
1905,-0.5265086330920005,-0.4239658631830306,-0.30080565270868553,-0.2881293051494964,-0.18136131861007265,-0.12338541954262408
1906,-0.5361602589236935,-0.433775642692171,-0.3103488617099205,-0.29828814803461845,-0.1885451269517441,-0.129766199316494
1907,-0.5890672250837174,-0.47829581289367223,-0.34264300744916165,-0.3302622510900485,-0.20776397024690024,-0.14348133766416518
1908,-0.5882378419542907,-0.47403327331219125,-0.3370026873810254,-0.3251685714290257,-0.20319616855638648,-0.13696137411247353
1909,-0.5877461207224135,-0.47876798027873285,-0.3430787056820477,-0.33102051899957635,-0.20967307702870525,-0.14536317850742692
1910,-0.6293869713380509,-0.5100646297373406,-0.3645995232693954,-0.3524490425542348,-0.22179044117065913,-0.15113296801084508
1911,-0.6012238171970395,-0.4910992260518708,-0.3543639424813164,-0.34328559147278215,-0.21851508930576122,-0.15190749671640458
1912,-0.6052540991777245,-0.4926847173545123,-0.3570054078314625,-0.345387702651167,-0.22324584915290066,-0.15432835659464955
1913,-0.6301804190587209,-0.5149794673832996,-0.3738388988112097,-0.36236427689072376,-0.23377609879770295,-0.1612744902061009
1914,-0.6279201986204115,-0.5069929640449832,-0.3627269793418616,-0.34991547986910215,-0.22079222746254035,-0.15199024417026136
1915,-0.5950207245338044,-0.48602077530576476,-0.34977512352919665,-0.3365145491489545,-0.21631589188979347,-0.14842579289046617
1916,-0.620302039121269,-0.5098197438030958,-0.3694479968110279,-0.35861991983941605,-0.2314035550813978,-0.15942340811170214
1917,-0.645832057966311,-0.529424553261956,-0.38518122731476473,-0.3743136645561498,-0.24080505123430396,-0.16652690832899478
1918,-0.6514940550982737,-0.5346706988658158,-0.3879587149406736,-0.3769303061272302,-0.24097123435322781,-0.1675087694964348
1919,-0.6017795881631912,-0.48901486027142943,-0.3503659944757498,-0.3367144616634483,-0.21594783008897134,-0.14636980269022218
1920,-0.6369936509628534,-0.5197207151695649,-0.37549415433554406,-0.36285195777318996,-0.23456780194461288,-0.16006792110785512
1921,-0.5631894481978433,-0.45248386491884535,-0.32647830098253106,-0.31139365091241406,-0.20252922522097067,-0.13639545635139871
1922,-0.5595490432895783,-0.45217215855333975,-0.3285972525220441,-0.3129210495257842,-0.20550092462591485,-0.14122235267145228
1923,-0.6290421772975485,-0.509407683921227,-0.36809524951162664,-0.3519615245003452,-0.22725463021725378,-0.15573203417247336
1924,-0.6035678846051212,-0.4894167267173213,-0.3547386280549148,-0.340472530437446,-0.22229554881084884,-0.15203928237716677
1925,-0.6083645013129323,-0.49211980436744307,-0.35715570565648147,-0.342548596899312,-0.22379151835295838,-0.1517268775914544
1926,-0.6164056079862673,-0.5032336488800506,-0.36674367947783504,-0.35254931315730015,-0.23220016067650276,-0.1600331525558376
1927,-0.6462172085109312,-0.5298703791270662,-0.3871495606736128,-0.3732986752896766,-0.24533013380427457,-0.17106780684266085
1928,-0.6531813757641213,-0.5356461340914439,-0.39227089434598256,-0.3783931237507314,-0.25055079941485536,-0.1718539876068112
1929,-0.6928979195519042,-0.5726470773527641,-0.4200167892573843,-0.4077503763799316,-0.26805465127750205,-0.18718060543288806
1930,-0.6923592753901985,-0.567715941826328,-0.41273058137356927,-0.39987780951466095,-0.26097748409052035,-0.17659716162916697
1931,-0.6047925487239678,-0.4898924575591831,-0.35908388896520727,-0.3455884910179166,-0.2289460886161908,-0.15674970113363795
1932,-0.5828686684082159,-0.4663126391848292,-0.33815094858400263,-0.3243040269251176,-0.21119088947746445,-0.13962022588067222
1933,-0.5993303220983628,-0.4779937178167784,-0.34892983329607297,-0.33454122480836873,-0.219294241066036,-0.1476976225813039
1934,-0.6522327797038188,-0.5299893779689072,-0.3849012217058211,-0.37042640131009297,-0.2418175380891787,-0.16073338995652983
1935,-0.671966205559204,-0.5506559449742435,-0.4018599588554721,-0.3901562837759012,-0.2572197342886388,-0.17293923937279168
1936,-0.7229129928118418,-0.595213206833668,-0.4330375460733172,-0.42059187596457315,-0.2749944243552846,-0.18648604642876798
1937,-0.7392588663670994,-0.6119861253463258,-0.44926692619884956,-0.4387697484484054,-0.2899240996057056,-0.19679830075139657
1938,-0.6849561986583436,-0.5649803104283416,-0.4167921322574677,-0.40500999578517477,-0.26943094613583496,-0.18546006754672553
1939,-0.7418946642187344,-0.6146180251585626,-0.4501945843600602,-0.44015008981510456,-0.28970674431715476,-0.1966511021686882
1940,-0.7669889644158088,-0.646362832573367,-0.47422981858177127,-0.4646541518474304,-0.3090382232686055,-0.21257118700713554
1941,-0.7812674385814534,-0.6575317226384372,-0.4845092215088203,-0.47501476463223397,-0.3157559207624305,-0.21898462221477874
1942,-0.8137237540401672,-0.6842493602864266,-0.5018601479516147,-0.49236036428293795,-0.32511711723319,-0.22479173219632284
1943,-0.8104880519856561,-0.6809929958178103,-0.5021025541217123,-0.49232231863796383,-0.32821487806933874,-0.22655937414813132
1944,-0.8043380619998673,-0.673791767119494,-0.4964929260836017,-0.4864212499970116,-0.3246899293952737,-0.22473525243983805
1945,-0.7295258202956181,-0.6026878179667542,-0.4453826830107183,-0.4339837384814283,-0.28956012560588185,-0.19982105702585856
1946,-0.7102546276812012,-0.5877547266242508,-0.43452658762814833,-0.4229380649542881,-0.2830614340643953,-0.19542545262896419
1947,-0.7540447669523461,-0.6345698026999752,-0.4699972071917202,-0.46123755763840524,-0.3079862462357266,-0.21003755153367445
1948,-0.7938402726016578,-0.6730259837547363,-0.49572478387729435,-0.4879663992727114,-0.32439379309056304,-0.2234421622940406
1949,-0.7751557862766528,-0.6400039057797431,-0.47301445047703605,-0.4630445983417662,-0.3089978433211302,-0.20755597385685626
1950,-0.8493155244216724,-0.7019807603043637,-0.5159290684985589,-0.5098336231845726,-0.3315377531314496,-0.22585236537187792
1951,-0.8043619300894832,-0.6797003439376504,-0.5056073036599027,-0.4982890272290568,-0.33338836521532933,-0.22906872341684809
1952,-0.8437903616502334,-0.7116412183204821,-0.527494137696132,-0.5178978972484566,-0.34735393903740786,-0.2376737038562357
1953,-0.8781225094847387,-0.7405647196081643,-0.5472310736768845,-0.5406374089780613,-0.3582897711442334,-0.24806099680283208
1954,-0.885757165778504,-0.7498823701916961,-0.5557895831914247,-0.548899030393351,-0.36543181805035124,-0.2515846078198299
1955,-0.931764782511724,-0.7955166119959215,-0.5883345161510269,-0.5823200896847669,-0.38777107266472827,-0.2662371916196688
1956,-1.0101744446165555,-0.860955431919284,-0.6343548148086829,-0.630166232278581,-0.41532727624522986,-0.2884817189527486
1957,-1.073439966125608,-0.9127409687490611,-0.6692533309050974,-0.667102348240369,-0.4326339678268592,-0.2965011583800373
1958,-1.015010994343628,-0.8690082864362721,-0.6486509297223724,-0.6423348337498501,-0.42945625385817915,-0.29706552039128714
1959,-1.0343898649362417,-0.8853987162131501,-0.6646729335506917,-0.6597499562614387,-0.44249063375301817,-0.30558635350015834
1960,-1.0760448941589549,-0.9244006204635831,-0.6931280221960143,-0.6898912368152237,-0.4608136951045807,-0.3204285874693679
1961,-1.1478262940794965,-0.9869584437995195,-0.7306786483110046,-0.7290899266683709,-0.4805022881895856,-0.3236618867391615
1962,-1.1324040505542834,-0.9730914592702944,-0.7297492501466163,-0.726821354700818,-0.48385434533090255,-0.3333648301187925
1963,-1.2474264924768537,-1.0673760568263062,-0.7904400318885407,-0.7910590678617643,-0.5183037100280519,-0.3482765456611529
1964,-1.1955974146742445,-1.0354845722892838,-0.7750055468436252,-0.7749680429965462,-0.5136359798467183,-0.35601437852843615
1965,-1.233994291864664,-1.0709099893743952,-0.8013865111279871,-0.8006383109124913,-0.5304198947722952,-0.3663514081917442
1966,-1.2607072809288598,-1.091552886383183,-0.8193303897565172,-0.8178847057663939,-0.5484338017367701,-0.37830134830156836
1967,-1.3109486676487774,-1.138925557780662,-0.8499799143676625,-0.8480288851676103,-0.5669654025275396,-0.39008924938429934
1968,-1.3328694631872149,-1.1601208256201625,-0.8691024377201314,-0.8684656790571214,-0.5824229444303022,-0.39788329235584413
1969,-1.3552697280281443,-1.172066416914782,-0.8815536806839732,-0.8808063046934655,-0.5929769394940797,-0.4091684110401662
1970,-1.4429149373048618,-1.2469260312953458,-0.9372720128192085,-0.9363239055079533,-0.6252413555325276,-0.4317676953345103
1971,-1.44933135766592,-1.2576447425511306,-0.9440682328828031,-0.9410685800792417,-0.6326432694673225,-0.4384486534684933
1972,-1.5593476596010178,-1.3477268134097622,-1.0066143300415882,-1.007955698017962,-0.6660675095590759,-0.44912581407500957
