year,pc05,pc16,mean,pc50,pc84,pc95
1750,0.0,0.0,0.0,0.0,0.0,0.0
1751,0.000146678436609424,0.0004104987133552241,0.003954452764270264,0.001781606603725791,0.007719932929956216,0.015300058117129398
1752,0.00021007640023645898,0.0006295314016320642,0.006224290476784194,0.0028077772415610355,0.012159156263684327,0.024146971308312684
1753,0.00012877733009098284,0.00035581963460520395,0.003895614452672766,0.0015830974717524551,0.007820865726227066,0.01565439751820756
1754,-0.006454901650372237,-0.003892626980531806,-0.0019871748439506194,-0.0012100317679285342,-0.00027859938473024054,-0.00010539427726538356
1755,-0.00036282900103156226,-0.00011235384946886529,0.0009423536131827848,0.00018809124352855684,0.0022464125046360926,0.004644744923793891
1756,6.544756524550173e-05,0.00016244788107751978,0.003475516575326805,0.0009765259020295089,0.007440468843105638,0.015081458365772906
1757,-0.016359072885502274,-0.008900844898212027,-0.0046692258872714915,-0.00247280682940874,-0.00068002348626837,-0.0002774216265739758
1758,-0.005075030911369724,-0.003115443229601277,-0.001640457477298743,-0.0010486476154126494,-0.0003247699163330062,-0.00013230383196857634
1759,-0.008372660452009057,-0.005069024041490053,-0.0026020290114744378,-0.001602707904095938,-0.00038918760582500896,-0.0001498930171409732
1760,-0.02139925253605156,-0.012052028512330159,-0.006222029578566448,-0.003423935671437743,-0.0007720596294768456,-0.0002826905793650334
1761,-0.01524196398546514,-0.008751311027603187,-0.004593365726565857,-0.002634251062431706,-0.0007015542323795147,-0.0002790490241111448
1762,-0.006528595544398034,-0.0037012619611694734,-0.0019703345699398733,-0.0012833697654100415,-0.00028561871450806037,-0.00011167878842618358
1763,-0.00659046753382582,-0.00385950336937744,-0.002075434192874177,-0.0013886543814870742,-0.00036676947346167793,-0.0001502749566695233
1764,8.901827404460394e-05,0.0003498242692134558,0.006467576164928468,0.002089500489021562,0.013693900083649643,0.02766752341517895
1765,-0.01430680211715854,-0.008603671862812782,-0.004410412187105641,-0.0026405021090137324,-0.000637896189113386,-0.00024508492334051636
1766,-0.003276300918940364,-0.0012547765252737928,7.021091708514501e-05,-0.00010522825052991328,0.0016580280556102696,0.003802175501011586
1767,-0.0036048369622306013,-0.0013896652785972332,-0.0004813133112638078,-0.00019167014905759132,0.0005696959290626531,0.001525400051240925
1768,-0.037144556582798804,-0.02038173246146021,-0.01066487649270592,-0.005799727994246175,-0.001532178114466088,-0.0006108930588696828
1769,-0.018124023231651628,-0.010992650770793408,-0.005716953972272449,-0.003490803241055657,-0.0009921780803838001,-0.00038907203784645185
1770,-0.01862377806022643,-0.011150215307646481,-0.005858118444642946,-0.0036032309614196455,-0.001045598081467559,-0.00041503831149370567
1771,-0.004198829451756381,-0.0014545243045018274,0.0006307626815609725,0.00017470901246272714,0.0030478618929275243,0.006374254170224628
1772,-0.003015749172526472,-0.0009488363714584521,0.0035487236355681074,0.0008876100438288016,0.008931994301551234,0.018474721395463925
1773,-0.005227124784265259,-0.001746559362545872,0.0019801895546365162,0.0005696183511285718,0.006346200214294407,0.013194710216078315
1774,-0.028066919938465395,-0.017009445776656973,-0.008607663869820146,-0.005343600399819984,-0.0010702619769917033,-0.00037732680857109315
1775,-0.015311273562531466,-0.008645858748620307,-0.004554197447067143,-0.002910340924171931,-0.0005619900356309262,-0.0002049046187469867
1776,-0.010848917005763287,-0.0040579426430734315,-0.0013470271907159478,-2.92873451981182e-05,0.0013807576114628704,0.0030980498158099242
1777,-0.02124369517451427,-0.012341587809115302,-0.006439670114967418,-0.004145227777721304,-0.0008412520638476394,-0.00030586379724877803
1778,-0.032740303137569614,-0.0197075687213598,-0.010060370118546713,-0.006344768830316975,-0.0013387653046771787,-0.0004904306602644656
1779,-0.02033025469909871,-0.011563811513784028,-0.00609677898271045,-0.003815697977975774,-0.0006877724111847698,-0.00024654752409400274
1780,-0.0395104740622402,-0.023895313483233396,-0.01211702102808738,-0.007676554441807053,-0.0014306595101599572,-0.00046707071583958583
1781,-0.030532594079390813,-0.017947622856795464,-0.009283226901370512,-0.005967541948848819,-0.001212023570150159,-0.00044155933881170705
1782,-0.02623031209169087,-0.014811051369423858,-0.007786395809745594,-0.004920103266263568,-0.0008986928467760402,-0.0003127496855927952
1783,-0.020661352558941855,-0.011673105625009879,-0.006264773756287286,-0.0038029897758266487,-0.0007017698046297119,-0.0002689583803411701
1784,-0.014691784578192282,-0.005304964291214474,-0.0007803425378803442,4.344376535093443e-05,0.004157288540803816,0.009094931590746355
1785,-0.02765009365760703,-0.01571823390471692,-0.008228137650450523,-0.005268753540919198,-0.0009949035926762042,-0.00035436209192689214
1786,-0.01893898117679154,-0.00791394315184337,-0.004702274176905704,-0.0022368221080615097,-0.0005556975284243379,-0.00023548078430549985
1787,-0.027863011219903724,-0.015756166420678067,-0.008411105428574145,-0.005442900330854399,-0.0011449135395643006,-0.0004294577840910355
1788,-0.05867419214871121,-0.035220813150916234,-0.017998199685739978,-0.011019929747025153,-0.0024134035426751073,-0.0008828384727713231
1789,-0.041229501760542936,-0.02505239370895844,-0.012874228427775285,-0.00834154897170796,-0.001729836598755399,-0.000637316998159927
1790,-0.044298451467430014,-0.026926396732562925,-0.013755954515896831,-0.008900591627304786,-0.00183987658872655,-0.0006795038413857749
1791,-0.02279677527055676,-0.01311004814394779,-0.007172837690216185,-0.0045500108281553405,-0.0009995835140639777,-0.000410504406706454
1792,-0.01895650472370412,-0.007655470666717456,-0.004641657051542657,-0.002175506502018487,-0.0006679569865319531,-0.0002865528169685987
1793,-0.019614488566140054,-0.008240468931120981,-0.0049936501951697194,-0.002493220283937832,-0.0006853171331955722,-0.0002886190681936689
1794,-0.049599081022657976,-0.03019953110800593,-0.015418536779985935,-0.009842150954289301,-0.002140391698187647,-0.0007940075989927181
1795,-0.036202439506642654,-0.021554755935960967,-0.011226720401901428,-0.00735271334809501,-0.0016299106244462502,-0.0006364966557922724
1796,-0.023315735102035908,-0.013190763469523107,-0.007214398879089041,-0.004541322884368909,-0.0010116750228277393,-0.0004157394437570319
1797,-0.03824097010835651,-0.02355102543491315,-0.012166859613788753,-0.008003252535260566,-0.0018635895198653707,-0.0007314389211053752
1798,-0.047576199535307444,-0.029137530547497768,-0.014970758617801406,-0.009493771774905744,-0.0023228645447877505,-0.0009097304579045196
1799,-0.04286345791939009,-0.026105017862533608,-0.013541403840237377,-0.008762955337322327,-0.002074392582359888,-0.0008078718432874677
1800,-0.0525093881687319,-0.03243903927117332,-0.0165552246919153,-0.01045861741000726,-0.0025172628784581397,-0.0009792180242280274
1801,-0.04466242358910428,-0.027523125460824974,-0.014256376394031161,-0.009261593818771416,-0.002274514741431201,-0.0008872663267452335
1802,-0.045899691327361,-0.028083092082776696,-0.014682201725679696,-0.009684688889828652,-0.0024098248705751984,-0.0009623183250886783
1803,-0.03574211600144706,-0.020645210688787777,-0.011157873190914583,-0.007460225497246514,-0.0018750799622418441,-0.0007734646838314838
1804,-0.028660382595332174,-0.016833796478299353,-0.009388866520923956,-0.006276525664616169,-0.0017774989955211412,-0.0007320471702961595
1805,-0.04824973412539127,-0.029732874183600076,-0.015523653785320352,-0.010316324004366483,-0.0025682469738847946,-0.0010318120263234948
1806,-0.04435917911543142,-0.026178114129647274,-0.014040961059025822,-0.009436168604247707,-0.0024216988037720306,-0.0010003895824153195
1807,-0.05175978114571737,-0.031697533163529225,-0.016651750432292865,-0.011118646295871525,-0.00284897709313473,-0.001157462153955898
1808,-0.08337174628961803,-0.05025716074341707,-0.025938538907029123,-0.016178372990257518,-0.004027857157575366,-0.0015379582810872967
