year,erf,erf_sw,erf_lw,aprp_ERFariSW,aprp_ERFaciSW,aprp_ERFariLW,aprp_ERFaciLW,aprp_albedo,aprp_t9
1850.5,0.07198661990195278,0.16545006099868168,-0.09346344109672888,0.014503045223672894,0.18856668409522226,-0.05929449730462205,-0.034168943792106866,-0.020058153494781454,0.10213020092663415
1851.5,0.3496707618970241,0.32308743996396355,0.026583321933060563,0.02488118208241857,0.28451201979034074,-0.04038289755122893,0.06696621948428952,0.0013638274451484803,0.10365143172615854
1852.5,-0.08487393949173568,0.027561183127518363,-0.11243512261925409,-0.007740937361059794,0.06054776271234224,0.01066176999972874,-0.12309689261898282,-0.012839364904857653,0.001712413537095873
1853.5,0.30725785078731443,0.34934187457139393,-0.04208402378407955,0.055355003371142304,0.282376873853728,-0.02338026135295317,-0.018703762431126366,-0.0009579811351114789,0.09140181603049442
1854.5,-0.01904647853972477,0.09918931506823288,-0.1182357936079576,0.011759977908391497,0.07225622785827669,-0.019468268007844302,-0.09876752560011338,0.015205649899768444,0.023843397730486587
1855.5,0.12173385420190636,-0.018158174028609253,0.1398920282305157,0.0138995504958074,-0.007262535869502873,0.03426433422714186,0.1056276940033738,-0.011264099386310325,-0.0967069374335804
1856.5,-0.02142862104184745,0.033091447194456024,-0.05452006823630345,-0.005191289983177663,0.019415161387277263,-0.06379548526885,0.00927541703254651,0.0079199920178676,-0.048482898469873324
1857.5,-0.11816419055385251,0.02989548263819795,-0.14805967319205043,0.0033988758709653072,-0.039625149555081805,-0.12632944489135,-0.02173022830070044,0.03144736361066488,-0.02877463827804933
1858.5,0.03027098895703469,0.2005561619867056,-0.17028517302967083,0.019880215972841658,0.16833284642284108,-0.013007233737800558,-0.15727793929187034,-0.003417882829045465,0.047503257344482956
1859.5,0.03845252956417582,-0.09579850061902828,0.13425103018320414,-0.011589585741717826,-0.08692444334300502,0.06512828863838542,0.06912274154481869,0.0004735498528158887,-0.07818869176437704
1860.5,0.13984629345426006,0.09935857147269717,0.04048772198156286,0.01394800476727677,0.10331274768787291,0.06992827060161559,-0.029440548620052714,-0.007335171936761797,0.12395615525475956
1861.5,-0.08530293964937168,0.1198458242105445,-0.20514876385991618,-0.007922832879547837,0.07112735879306802,-0.16603129046839243,-0.039117473391523744,0.02147185230530958,0.0026707577959850814
1862.5,0.05646498458104617,0.00330688451811767,0.05315810006292845,0.005079175368250023,0.004395971008689455,-0.013282152999989484,0.06644025306291794,0.0045125933853435,-0.08950917536166543
1863.5,0.036193218195566604,-0.050251028851060316,0.0864442470466269,0.028985240356741094,-0.06553788738579949,0.08691217204701014,-0.00046792500038328927,-0.008705853229293648,-0.0032060732874698203
1864.5,-0.12721157444220726,-0.06732561291529915,-0.059885961526908095,0.00019183083326943605,-0.03619854087223278,0.0608506409488796,-0.1207366024757877,-0.023165487782472485,0.056447911814489084
1865.5,-0.0033571688429316995,0.055040179200429494,-0.058397348043361164,-0.01192181271731381,0.07109896365776426,-0.027526873060028212,-0.03087047498333297,-0.002635853430765446,0.0730187457213362
1866.5,0.4108443197792055,0.28210049578631374,0.12874382399289172,0.020531252883717696,0.252262591925938,0.06444866332764047,0.06429516066525125,0.002343420388741517,0.12422157290429016
1867.5,0.11405638235191151,0.3005130974278496,-0.18645671507593808,-0.006349240516545671,0.29400284730527293,-0.08619359861540965,-0.10026311646052848,0.0032035996574911554,0.18662407723903104
1868.5,0.22725735697203656,0.14974833556336978,0.07750902140866679,-0.001236542772808764,0.1743613241612377,0.04825599698388838,0.02925302442477842,-0.007857392721783901,0.11336464105463447
1869.5,-0.22474027911038474,-0.13206923838136056,-0.09267104072902423,0.004739887927912652,-0.1320403873423463,-0.08186059958606831,-0.010810441142955887,-0.0017433505099800426,-0.10174508300780215
1870.5,0.0858734553907441,0.10457496250520253,-0.018701507114458418,0.02183719030815103,0.10166990904629762,0.027978641317600052,-0.046680148432058456,-0.015026325308876811,-0.03601700145300358
1871.5,0.04991939024112496,0.082000950535531,-0.03208156029440603,0.022032373248983324,0.06636983264875153,-0.001797303644186496,-0.030284256650219554,-0.018157431652492503,-0.0202660858861597
1872.5,0.040472347024351575,0.17005532655211175,-0.12958297952776024,0.012545445922674018,0.10948874647432967,-0.07530018075109594,-0.05428279877666431,0.01761914315627709,0.01879364754727978
1873.5,0.08358976315290066,0.13580982207435108,-0.052220058921450395,-0.00295415777623617,0.1345512511207507,-0.006942333231133381,-0.04527772569031702,0.0023830622680625947,0.10172080276940886
1874.5,-0.13314978534181643,-0.0739543021938792,-0.05919548314793724,-0.05707309618242765,0.028486200808223172,-0.047165460578191626,-0.012030022569745611,-0.02861918097517431,0.036045155856592036
1875.5,-0.07443391308907686,-0.046356728713690815,-0.02807718437538605,-0.04653406575388547,0.0028259241648182706,-0.021062114831529675,-0.00701506954385638,-0.005341712578831735,0.06227640285118705
1876.5,0.06879544694476747,0.05361344723628386,0.015181999708483515,-0.007970763119259759,0.06650480681965239,0.03825692990545485,-0.02307493019697131,0.002843814373321304,0.02940499475020042
1877.5,0.16788383496250378,0.1406015325033919,0.02728230245911185,0.0634049566854673,0.0345513457765892,0.04545868429407909,-0.01817638183496727,0.026926624908824904,0.03687050027064418
1878.5,0.01434140920200167,0.0645240158294671,-0.05018260662746541,0.021361659496736105,0.0060714777441971774,-0.056444243695990805,0.006261637068525357,0.025487262446434362,-0.010436534952230292
1879.5,-0.08176546454935761,-0.08756064564749834,0.00579518109814071,-0.005150338303852336,-0.01659459891279111,0.026997431274403624,-0.02120225017626289,-0.029710968830275148,-0.06450613301801099
1880.5,-0.05798917299600822,-0.1260179313684727,0.06802875837246448,-0.007815920720809718,-0.1120648220312974,-0.024875825248787842,0.09290458362125235,-0.003618042493935955,-0.05416488233400513
1881.5,-0.07553647044200058,-0.012541555023390652,-0.06299491541860991,-0.010500752537160816,0.0434633088313481,0.043117391553916896,-0.10611230697252683,-0.02526293058413129,0.05914519789565977
1882.5,-0.2010319927001767,-0.1684531488893742,-0.03257884381080258,-0.01673070798663341,-0.12656954399490764,0.015352495829684737,-0.04793133964048735,-0.008057671719890592,0.006990419867139164
1883.5,-0.3391593565791546,-0.34211348741141095,0.002954130832256411,-0.04581888931904238,-0.29379106074436273,-0.06841165980326248,0.0713657906355189,-0.004952609919348747,-0.059140859308307925
1884.5,0.07055684599488704,0.019961508552039074,0.05059533744284797,-0.016296580540315363,0.0827239680849804,0.005288594173316526,0.04530674326953144,-0.023324166256964398,0.03439285927035629
1885.5,-0.28439276936815266,-0.19011855273280961,-0.09427421663534306,-0.03842852946630768,-0.12922815471636614,-0.07579372457933613,-0.018480492056006912,-0.015055651649437639,-0.03997411590753138
1886.5,-0.12309776337091832,-0.09256887478002485,-0.030528888590893467,-0.04211590124705387,-0.04766896583946741,-0.03119703984257997,0.0006681512516864841,-0.005819895391750796,-0.023838242309396143
1887.5,-0.1398793142864916,-0.14193021936501435,0.0020509050785227265,-0.0015196946241513368,-0.09097733431780543,-0.008786033668624876,0.010836938747147612,-0.023557478623201154,-0.04368668612070755
1888.5,-0.3040753383672609,-0.4004286961803665,0.09635335781310556,-0.03728302393050117,-0.3318906528862735,0.0407758034909315,0.055577554322174046,-0.011967328263245433,-0.18284208555768922
1889.5,-0.08272622349505289,-0.12227507795850363,0.039548854463450765,0.008216262140621865,-0.1454739109680468,0.022738388627381183,0.01681046583606956,0.010953698519197358,-0.01696259212214816
1890.5,-0.13468879118884605,-0.1573665126501164,0.02267772146127033,0.004619663992477306,-0.16494968775027627,-0.007752056716553951,0.030429778177824263,-0.010557601164976718,-0.05905287126454988
1891.5,-0.3432165870586393,-0.37447879555614055,0.03126220849750119,0.0027457490315873968,-0.35751805466209025,0.026057934866624884,0.005204273630876309,-0.0045960462441319684,-0.0666816777301687
1892.5,-0.18679850650294336,-0.1838260507764513,-0.002972455726492062,-0.014480350568038402,-0.1503023325990486,-0.06060298982969874,0.057630534103206676,-0.01995687226264521,-0.07653660235324261
1893.5,0.005612409291990435,-0.18331072949755564,0.18892313878954603,0.009488386243475214,-0.17592713504327948,0.02517356285164397,0.1637495759379021,-0.0033458107048992872,0.023874963387705502
1894.5,0.1175246657454427,0.006872298019023555,0.1106523677264191,0.02294320046116388,-0.05128117940366874,0.034964017697627005,0.07568835002879212,0.028483767645404837,2.4266904037802592e-06
1895.5,-0.0016744882259129106,0.03638347276997539,-0.0380579609958883,0.009967611083068045,0.010996405656043484,0.01194160594502204,-0.04999956694091032,0.001988882839143224,0.09989858313043247
1896.5,-0.1974539933396269,-0.2274256135008519,0.02997162016122501,-0.03608654373942227,-0.15411197671006702,-0.0216174880795471,0.051589108240772126,-0.009584831606959927,0.006051205794131272
1897.5,-0.08695859044361982,-0.14137901082866167,0.0544204203850418,-0.019848714604678692,-0.10698892328427563,0.026962328460643878,0.02745809192439791,-0.004269606020165357,-0.007930764827926096
1898.5,-0.05974014485373815,-0.16326665277371807,0.10352650791997996,0.00840897260103456,-0.1664731902479163,0.03981001841482947,0.06371648950515049,-0.015085687143957874,-0.03428991102770007
1899.5,-0.11054884135938137,-0.22524189991926136,0.11469305855988,-0.05736128916299512,-0.10712509937262193,0.050658724895253436,0.06403433366462656,-0.01933676658303519,-0.12154162244139081
1900.5,-0.1003181697555127,0.014055957960246598,-0.11437412771575928,0.01721235737443429,0.01207515233296092,0.021996144892096753,-0.13637027260785603,-0.006326202599564608,0.14277465247093526
1901.5,-0.17334310951719067,-0.0743428080277072,-0.09900030148948345,-0.013483411101289046,-0.0832521407380719,-0.09819215000814585,-0.0008081514813376133,0.0160328368601373,0.04424700672529633
1902.5,-0.200188497688604,-0.16007071886014587,-0.0401177788284581,-0.02162875945601393,-0.17484938445172818,-0.05685452513253738,0.016736746304079262,0.015524718665389963,0.024391399664066452
1903.5,0.045150321003267845,-0.08228640363079119,0.1274367246340591,-0.04174420192612066,-0.046062681456460974,0.07387314556420861,0.05356357906985048,0.01407517686478267,-0.04599626623442248
1904.5,0.0824198602793732,-0.02263837163768237,0.10505823191705559,-0.00811452834786965,-0.02548297787916165,0.056404045997787595,0.04865418591926801,0.017958929789229503,0.04030010842399865
1905.5,-0.09266479917654452,-0.24446958674655994,0.1518047875700154,-0.02101860939872209,-0.21375613327493456,0.05311865778284819,0.09868612978716722,0.0034926677902997285,-0.031865999032602316
1906.5,-0.1527941793308832,-0.3479889995592134,0.1951948202283302,-0.06267567100773429,-0.2485770822725105,0.01534012005675213,0.1798547001715781,-0.008163531560423503,-0.1660875381220237
1907.5,-0.22663906992237523,-0.3578941286993483,0.1312550587769731,-0.03813255846756026,-0.28666347277902987,0.03523223480445606,0.09602282397251705,-0.0009107222918755686,-0.0507368754829829
1908.5,0.0053777532855793396,-0.04724527084637551,0.052623024131954854,-0.06679888955525552,0.024740218319076534,-0.013132654842417277,0.06575567897437216,0.004249774238983213,0.06984679851821383
1909.5,-0.07145862958108125,-0.19120304958875875,0.11974442000767749,-0.04296820502611074,-0.17773820312581182,0.0022875923964256564,0.11745682761125191,0.03696398972571099,0.01856733522551439
1910.5,-0.3033454462542413,-0.5010313655351352,0.19768591928089382,-0.05055736679966785,-0.4224262320160694,0.05473271888073589,0.14295320040015788,0.002586938932762385,-0.07931002484476818
1911.5,0.07747562956634961,-0.0670789074281758,0.1445545369945254,-0.024602127681444375,-0.05968145506343736,0.03103560551795372,0.11351893147657162,0.024770242469805078,-0.03345646150214356
1912.5,-0.21694951238478574,-0.2900364433504082,0.07308693096562259,-0.014277597544405976,-0.262287688976075,-0.004919387722440364,0.07800631868806297,0.00102929646830625,-0.02045172293178761
