yr	CERES	CESM2	CanESM5	EC-Earth3	ECHAM	GFDL	HadGEM3	IPSL	multimodel
2011.791667	-0.31846695	-0.340821238	-0.3216675	-0.252489975	-0.448001309	-0.460171608	-0.220706121	-0.300668843	-0.334932371
2011.875	-0.233662581	-0.27894631	-0.3096425	-0.248422242	-0.350372602	-0.453355976	-0.199400829	-0.303575382	-0.30624512
2011.958333	-0.154175888	-0.218020396	-0.293145	-0.319431271	-0.329635995	-0.490619086	-0.188594283	-0.310208575	-0.307093515
2012.041667	-0.229883649	-0.181798057	-0.2709575	-0.247641964	-0.293964343	-0.446784422	-0.101875078	-0.244081426	-0.255300399
2012.125	-0.304216785	-0.224191498	-0.196290833	-0.283882391	-0.28230038	-0.440207181	-0.104953102	-0.217594306	-0.249917099
2012.208333	-0.371931877	-0.244350749	-0.17109	-0.28036118	-0.341339404	-0.415950128	-0.063446896	-0.192215119	-0.244107639
2012.291667	-0.297073284	-0.259148851	-0.157838333	-0.228683583	-0.312966192	-0.4806647	-0.104695879	-0.209926222	-0.250560537
2012.375	-0.301397472	-0.212542032	-0.065611667	-0.254527166	-0.308955735	-0.417442925	-0.09878434	-0.201613324	-0.222782456
2012.458333	-0.350760428	-0.190651155	-0.008901667	-0.254949742	-0.368864133	-0.512220924	-0.135039146	-0.213626076	-0.240607549
2012.541667	-0.275549981	-0.034683614	0.031431667	-0.191655049	-0.338588027	-0.475321683	-0.185179641	-0.187948504	-0.197420693
2012.625	-0.166350798	-0.02896194	0.161241667	-0.179673762	-0.242374282	-0.460196876	-0.209893345	-0.148563574	-0.158346016
2012.708333	-0.163264055	-0.044235458	0.139893333	-0.125631143	-0.234695527	-0.4786933	-0.187986334	-0.177350785	-0.158385602
2012.791667	-0.089676002	-0.092784626	0.141618333	-0.125540636	-0.191783396	-0.400793469	-0.223354159	-0.105624007	-0.142608851
2012.875	-0.107037175	-0.085180981	0.103201667	-0.105390785	-0.134015165	-0.362408714	-0.204281334	-0.095328328	-0.12620052
2012.958333	-0.150664901	-0.136012314	0.091201667	-0.004041188	-0.130584326	-0.30379891	-0.16404773	-0.058800477	-0.10086904
2013.041667	-0.160849413	-0.187319933	0.050951667	-0.019857387	-0.208814265	-0.283298767	-0.168611439	-0.082835685	-0.12854083
2013.125	-0.110137726	-0.151547879	0.046118333	0.058747749	-0.213007551	-0.248611851	-0.172301098	-0.04159338	-0.103170811
2013.208333	-0.129780667	-0.124753594	-0.006636667	0.13394293	-0.156436766	-0.271581847	-0.215719697	0.007980945	-0.090457814
2013.291667	-0.121958233	-0.066517476	-0.028221667	0.157279494	-0.16273906	-0.18895519	-0.163058131	0.039158242	-0.059007684
2013.375	-0.105687255	-0.034472103	-0.030638333	0.172584118	-0.170814779	-0.218309667	-0.177735681	0.09240968	-0.052425252
2013.458333	-0.033086189	-0.016239948	-0.010098333	0.187812129	-0.058662113	-0.234954018	-0.109240457	0.161886766	-0.011356568
2013.541667	-0.071588167	-0.114255125	0.095901667	0.18489076	-0.070532737	-0.164322489	-0.013709917	0.191901822	0.015696283
2013.625	-0.071067144	-0.251224617	0.06042	0.274775526	-0.033608174	-0.148849471	0.053076051	0.219731122	0.02490292
2013.708333	-0.004294306	-0.282743873	0.065275	0.300820197	0.02876328	-0.052124494	0.131672186	0.201103223	0.05610936
2013.791667	-0.026369656	-0.213436347	0.066333333	0.368664366	0.019664107	-0.051686143	0.144222488	0.255560916	0.08418896
2013.875	-0.039971493	-0.246414937	0.151	0.333070398	-0.028514547	-0.102207635	0.054015669	0.335249594	0.070885506
2013.958333	-0.017272478	-0.154343245	0.133140833	0.308823091	-0.084632014	-0.032339276	0.068387008	0.302395737	0.077347448
2014.041667	0.069844489	-0.015343718	0.173338333	0.338676	-0.04909825	-0.026270785	0.112640631	0.318687614	0.121804261
2014.125	0.056414421	0.066680396	0.120265833	0.298833528	-0.009756119	-0.010001425	0.167027986	0.255548596	0.126942685
2014.208333	0.056139451	0.163347998	0.137366667	0.331750243	-0.042386729	0.047988566	0.189307067	0.204718827	0.147441806
2014.291667	0.046683731	0.192156094	0.185136667	0.365466462	-0.06083691	0.047336172	0.155585482	0.193492595	0.15404808
2014.375	0.066264951	0.158072377	0.126553333	0.323003559	0.004766471	0.00863748	0.207070216	0.14885994	0.139566197
2014.458333	0.040599033	0.184007682	0.131195	0.258495251	-0.104318434	0.069854701	0.225181976	0.169000595	0.133345253
2014.541667	0.097031543	0.278372665	0.086431667	0.255710489	-0.08757387	0.050612711	0.151117886	0.160569467	0.127891574
2014.625	0.113663549	0.402525172	0.054493333	0.144108655	-0.105405001	0.038477494	0.134665678	0.124934728	0.113400008
2014.708333	0.083910595	0.523791591	0.035195833	0.114560435	-0.158942255	-0.077441098	0.17665034	0.167623384	0.111634033
2014.791667	0.12097244	0.545470834	0.006279167	0.110753784	-0.103121852	-0.06527995	0.188237307	0.164322014	0.120951615
2014.875	0.165062824	0.533328415	-0.0658875	0.090492332	-0.075332084	0.018395782	0.248713305	0.133201957	0.126130315
2014.958333	0.152913081	0.532138711	-0.0998875	0.097341736	-0.017277217	-0.026790957	0.220738919	0.137736244	0.120571419
2015.041667	0.143501383	0.529744954	-0.148933333	0.062579294	-0.007422801	0.050878764	0.183461731	0.159551795	0.118551486
2015.125	0.1513316	0.487308769	-0.189498333	0.010742441	-0.005403632	0.014920043	0.14243473	0.184896048	0.092200009
2015.208333	0.180960188	0.393488633	-0.214265833	-0.124665797	0.070560474	-0.001347773	0.149116645	0.194501676	0.066769718
2015.291667	0.215159105	0.323548066	-0.205606667	-0.183443584	0.087435499	-0.035838919	0.18317173	0.224336692	0.056228974
2015.375	0.243696191	0.347054582	-0.16119	-0.143757613	-0.078603193	0.002163317	0.20465009	0.201737551	0.053150676
2015.458333	0.294543317	0.293195105	-0.113853333	-0.018832426	-0.042932332	0.027825288	0.212442503	0.127336083	0.069311555
2015.541667	0.280523515	0.37470367	-0.0915825	0.011682092	-0.054651416	0.002953388	0.260483017	0.167403128	0.095855911
2015.625	0.404664453	0.449777145	-0.0538425	0.182540222	-0.11214325	0.069461384	0.260737236	0.235596472	0.147446673
2015.708333	0.465564517	0.440937757	0.103056667	0.19347729	-0.124056726	0.269430457	0.3074812	0.232290239	0.203230983
2015.791667	0.557225151	0.542618617	0.188473333	0.204650362	-0.180614207	0.40574805	0.379374649	0.227332262	0.252511867
2015.875	0.579352527	0.614558909	0.248473333	0.307395061	-0.238992239	0.460747724	0.44739182	0.260851694	0.3000609
2015.958333	0.548428131	0.582790316	0.294249167	0.389384724	-0.220814077	0.486664923	0.489520647	0.329368553	0.335880608
2016.041667	0.549237429	0.538388926	0.347055	0.3946251	-0.212821223	0.415738363	0.528246074	0.302720201	0.330564635
2016.125	0.543835433	0.51044564	0.433359167	0.446625091	-0.219114847	0.510824209	0.617152033	0.303445614	0.371819558
2016.208333	0.545413098	0.485374696	0.5016875	0.458674587	-0.232089747	0.544478149	0.64668678	0.344467059	0.392754146
2016.291667	0.527870398	0.557261628	0.555774167	0.50712501	-0.245591365	0.61177083	0.700074834	0.339488311	0.432271916
2016.375	0.52562346	0.645039983	0.56748	0.565436344	-0.15212033	0.667468275	0.744661319	0.377110293	0.487867983
2016.458333	0.491609705	0.711792847	0.614213333	0.5567138	-0.166225398	0.662082111	0.756608384	0.370310811	0.500785127
2016.541667	0.506193402	0.634327474	0.604694167	0.551331478	-0.179863312	0.689359014	0.807490858	0.287069358	0.484915577
2016.625	0.418227516	0.52850099	0.590624167	0.425998721	-0.117697195	0.67626896	0.838736219	0.224503145	0.452419287
2016.708333	0.389331475	0.558101382	0.4997075	0.480938308	-0.043649008	0.627191519	0.781573184	0.251252687	0.450730796
2016.791667	0.376213953	0.3857796	0.49626	0.526583376	0.039733957	0.546675836	0.796256137	0.209061014	0.428621417
2016.875	0.413322913	0.285796489	0.503525	0.45457766	0.115587991	0.437080309	0.793048797	0.120937744	0.387221999
2016.958333	0.447155931	0.280527136	0.541858333	0.371721435	0.075436569	0.427892598	0.810859869	0.087092547	0.370769784
2017.041667	0.461546061	0.289129959	0.540119167	0.338863747	0.098954024	0.444628033	0.792257545	0.085409525	0.369908857
2017.125	0.446652772	0.331584321	0.530415	0.274090932	0.142003464	0.386228956	0.715333325	0.118580192	0.356890884
2017.208333	0.47079387	0.420047647	0.57167	0.314643737	0.20698991	0.393813754	0.677991314	0.098800651	0.38342243
2017.291667	0.453317495	0.495935307	0.5717375	0.334152094	0.240903813	0.399231335	0.631291842	0.07795136	0.393029036
2017.375	0.428351965	0.464020944	0.614320833	0.305937525	0.29493185	0.369987061	0.592329374	0.038474441	0.382857433
2017.458333	0.446391955	0.406298565	0.523275833	0.301615185	0.282751398	0.329394619	0.505743302	0.073619684	0.346099798
