Date,xncna,xncnb,xncnc,xncnd,xncne,xncnf,xncng,xncnh,xncni,xncnj,xncnk,xncnl,xncnm,xncnn,xncno,xncnp,xncnq,xncnr,xncns,xncnt,xncnu,xncnv,xncnw,xncnx,xncny,xncnz,xncoa,xncob,xncoc,xncod,xncoe,xncog,xncoh,xncoi,xncoj,xncok,xncol,xncom,xncon,xncoo,xncop,xnqha,xnqhb,xnqhc,xnqhd,xnqhe,xnqhf,xnqhg,xnqhh,xnqhi,xnqhj,xnqhk,xnqhl,xnqhm,xnqhn,xnqho,xnqhp,xnqhq,xnqhr,xnqhs,xnqht,xnqhu,xnqhv,xnqhw,xnqhx,xnqhy,xnqhz,xnqia,xnqib,xnqic,xnqid,xnqie,xnqig,xnqih,xnqii,xnqij,xnqik,xnqil,xnqim,xnqin,xnqio,xnqip
1990-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.786579487989146,-1.0966431359391926,-0.6906426655743729,-0.5125992356548389,-1.5869580898799964,-0.8966255374463744,-0.5686093745266543,-0.3765664974734829,-0.14299873758962894,-1.157174009934542,-0.8120904806163283,-1.3357082189362781,-1.0343837007154617,-0.27933266791667316,-0.5863162637040203,-1.145462835738503,-0.12850886327399197,-1.3538010757306314,-0.3329335229546342,-1.6020227397080533,-0.6282390258549746,-0.0717903137571162,-0.9467804283077501,0.05756630074217911,-1.4859505883486088,0.016349363551082657,-0.9672189357994402,-0.33955886515762423,-0.7169357038385047,-1.3984217737616,-1.4052228619353773,-0.8820210261595318,-0.3514803242303331,-1.2536295561115878,-1.0071607263270383,-0.4020624710753342,-0.6945925709014498,-0.6381957506200706,-0.5076259433590671,0.12646937003885803,-1.1572479704530674
1991-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.123189764989331,-7.187935832983449,-3.9512455376607782,-3.498094859887056,-9.43743301530935,-4.587324538839445,-4.545871659732775,-3.9170172306116378,-0.9026175957289647,-8.839623015264657,-5.298650930788659,-5.930893632523511,-5.695695763111492,-1.7707422628656284,-3.090606778709928,-7.289370644571575,-1.8932930247858584,-8.01358542159225,-2.734343837822168,-7.08831107107949,-3.4430397319951305,-0.07882706842603437,-6.327598142525475,-0.16410696876391195,-6.82418884257878,-0.09849673367672529,-4.7165251385554114,-1.809790722910942,-2.8554268808883254,-8.04526805318201,-8.220786549422463,-5.9382465712468075,-3.859687809719233,-4.779922081720047,-4.915439150202156,-2.6546416003945583,-4.3392538315857605,-3.9305341791657593,-3.5079827810483906,-0.12936392271685182,-7.982406255819166
1991-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.39474670348945,-11.18876569085153,-6.357914521510593,-6.283780529397236,-12.964359891804131,-5.391944529773052,-8.891934951699554,-8.279908112706298,-2.986853686469358,-13.234993958099988,-8.754845309288662,-6.736420678240839,-8.701962126654879,-4.301138930586759,-5.396023786025166,-10.645935960335875,-4.86841764374937,-11.05987569897614,-5.579794601198476,-8.220011097201171,-4.35221294520149,-1.831163541025982,-9.986293636019013,-0.7627920654349819,-8.514355342376934,-1.5976896501669564,-5.3579674456546655,-3.3534679901768127,-3.208685419209148,-13.406208029822128,-12.1663181622827,-10.593438134882424,-6.725585441754707,-5.23204459766456,-5.691148800990048,-6.18860845017972,-7.744459898476302,-5.468048812515153,-5.271015561695503,-0.6203359340249424,-9.43096529321307
1991-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.037616210880002,-12.453513209955867,-5.652271887838845,-8.515491293259558,-13.350762165304527,-4.049714861313129,-12.678748453318088,-10.950711761609647,-5.543229588623326,-10.504118165609325,-10.895425428082413,-5.075783782423374,-9.453534186612892,-5.719269121926243,-6.587332373746835,-8.458445985636434,-8.590025800677964,-12.174404063452423,-8.167075493077746,-5.280777605012751,-3.210013623755577,-4.732057897710275,-10.004464088483894,-1.5288230336393367,-6.79120717406002,-4.637604617110101,-3.719411477751337,-4.342044227258811,-2.52667542318368,-16.31441369143244,-12.762580019641657,-14.091177655053365,-9.567835299175533,-4.083534511270393,-3.7518841321983594,-10.327368122144978,-10.68275114186627,-5.407864684503858,-6.821744986813593,-1.481386105150243,-7.252565109028842
1991-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.912616715161578,-12.02297967126845,-4.688032481012976,-10.185815730490443,-13.233424214224932,-2.406073220410615,-15.407184904917115,-14.199885735407943,-8.531967815011793,-7.480963308786469,-13.639547370581713,-3.436722040435285,-9.093653984523431,-6.976041508514922,-7.051869179735947,-6.120737960728552,-12.445457116302599,-12.254597083672508,-10.292776688864809,-2.1549980325480544,-2.122774522859317,-8.859185932299388,-8.62381089098847,-2.0349258761497104,-4.884010220501818,-7.9116033237507,-1.9639576304144188,-4.839695844146659,-1.8960653681952844,-18.975520939595402,-11.833809517122624,-17.31401440066049,-10.918856509678669,-3.030063094273563,-2.0506774354439123,-14.098335790179435,-13.938480854360908,-4.741637981260214,-7.257932899635115,-2.0610470185633227,-4.321177914141806
1991-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7378512394438017,-11.417417484685684,-4.427661049352195,-11.77805027416193,-12.454521780701775,-2.234071297610095,-17.021751373691206,-16.00561305961884,-11.774401399239656,-5.901670440814959,-14.663797560388213,-3.2094884775626396,-9.211125945592576,-8.277461449113432,-7.416060754985651,-5.000346580718057,-16.228659795254835,-12.753378720132293,-11.902334890169183,-1.7518648872306515,-1.7130739284713812,-12.707151956883113,-8.023391548717603,-3.1462508548989723,-4.147287374807738,-10.049915081239554,-1.5042869362377411,-5.38552223212024,-1.722686576548282,-20.27409604225134,-11.140144410660502,-18.99530446635441,-12.473570921497117,-2.804390159286476,-1.9850408157700619,-17.2809267775775,-15.573860492339307,-4.9627769655920515,-8.040377235773175,-2.909112222300059,-3.5562895713407894
1991-07-15,-0.18341489533797095,-0.9614225529080144,-0.3968007385767002,-0.7507196098409671,-1.640289864627068,-0.47573599190586224,-0.8224268275410456,-0.9169062982715899,-1.0434700638112853,-0.30375162836590786,-1.215326419401589,-0.2928394607771314,-1.0210853557564816,-0.6394582813930787,-1.1853148094989667,-0.2743328489094447,-1.6090714269179789,-0.9185377810344981,-0.9208986653536928,-1.1553997399643725,-0.10965938420772865,-1.01179665221303,-0.45616986013645655,-0.6514226681368781,0.005858523280731109,-1.3656842770303002,-0.11203961899567173,-0.5536302620634875,-0.2417526872841409,-1.4092795127454345,-0.5903992433573502,-0.99462489916645,-0.6544084084561579,-0.2066754459845718,-0.6314269992871457,-1.4674405264428252,-1.1676870567938842,-0.613324858149209,-0.8793361988435914,-0.5391994430750335,-0.270370879468249,-2.7401083155599917,-10.506715881573868,-4.099358188914921,-11.145112541072862,-11.67212868828025,-2.332828603694988,-16.048088877515475,-15.443112367138635,-12.197909090608807,-5.707900542154969,-13.318140936832014,-2.9079667512426517,-8.225216612556176,-7.647438244374239,-6.567646976977288,-4.611728584911432,-16.200307225309146,-11.817672429836733,-11.808040174561388,-2.3675289634480463,-1.9531221431311934,-13.446205773921033,-7.416429907787874,-2.8408299531866668,-4.239505445182656,-7.7584691176083,-1.916380596240593,-5.279387763701721,-1.7106928119762213,-18.524446646058863,-10.520770059791564,-17.957841091783905,-11.94569165142969,-2.7222081083657903,-2.0845237666563436,-17.417525038159262,-14.986455750939786,-4.010239542130424,-6.848342002656004,-2.557974973513404,-3.4829874194761254
1991-08-15,-1.958532027412051,-6.27598717400511,-2.8993694968886032,-5.053694400894859,-8.118583158618629,-2.6524159980170197,-6.407246676204242,-8.032394516730578,-4.6107707682976,-3.036652022502761,-7.871319341001238,-2.185292363170568,-4.965756921241346,-3.281675992614266,-5.827705563416316,-3.099054655431966,-8.644815818240355,-6.930148516030042,-4.982384145090606,-5.196177042111991,-1.4578520668210135,-5.930629058285083,-4.552447376856452,-2.5277281575347836,-0.5100524155865568,-7.121690405758935,-0.09502646587120889,-2.6644144555835103,-1.1529964412327747,-8.30559700448751,-4.937564076416382,-7.101131357076381,-4.587600686573492,-1.6101973274040249,-3.2471891961106802,-8.60590161947668,-7.777814809218881,-3.302602580717304,-4.897613016166887,-2.0897412178288315,-2.483578177794444,-3.6214192280129867,-10.383285937825375,-4.16219824613125,-10.04433765663968,-11.329485246265369,-3.2481274070296777,-13.666930931906634,-13.425314222242218,-10.920915528261158,-7.377400121094891,-11.513902039578658,-3.780495455265757,-8.339675696751861,-6.661466904806472,-5.5340536934508116,-5.914803643953153,-13.844008381602357,-10.121976650197524,-10.73692471623267,-4.624174346652806,-2.3939767175256317,-11.866629983921522,-8.117649272775651,-2.466175746239621,-5.6074404165659475,-4.965911291472019,-3.241139528034763,-4.813925487089249,-1.6221767072507514,-16.4599851624125,-11.103025284695024,-15.723591533917698,-10.911979097129477,-2.8809587309205456,-3.682133483159297,-15.085685222731474,-13.494591543333124,-4.264558005495607,-5.869612094742198,-2.3980471139180333,-4.856966034152343
1991-09-15,-4.775838766442144,-10.884033191498778,-5.558799389130527,-7.7517735389099585,-12.844238390653993,-5.414974687800178,-12.416626923700562,-12.021882498599641,-5.9799746291994325,-7.664995149653247,-11.641430752261996,-5.269460467819201,-7.975671052143642,-5.6623162429483775,-7.058875253257849,-7.3726287726338935,-11.898599341071371,-11.320974752574841,-6.877566644840508,-8.663813684937862,-3.50776405511213,-6.9588423379162405,-8.986996234905511,-2.882520046552976,-2.4190013617383714,-8.783153496955455,-0.47763684210039864,-3.186548046458699,-3.044387546361822,-15.536319503594278,-9.63497207605695,-13.985704406911294,-9.154075806384078,-3.9087511024517596,-6.168900099488997,-11.756032538276004,-10.531169379205446,-5.394793859886111,-6.870158754517045,-2.1458157302287617,-7.004420198392372,-5.142752746798778,-11.226913428975859,-5.446953306423979,-8.510185083016301,-11.524768781625976,-4.517130226944383,-12.044944053345029,-11.51660033656747,-9.076990184584513,-9.905291055988076,-9.808202021920067,-4.794925960871131,-8.509572713018068,-5.625727539242176,-4.671439575879505,-7.431688154693097,-11.108341031061475,-8.876947784363585,-9.131051647343426,-7.793342807305338,-3.343815641762271,-10.136771009864367,-9.478955153010777,-1.9998331560578744,-6.947087739278603,-3.328889999826601,-5.651211889047598,-4.2968874566347415,-2.3819428980088477,-14.802708065970563,-12.06404593983966,-13.279762329450442,-9.350798246441187,-3.636823517954954,-6.101392575604491,-12.04972295807979,-11.640005591605517,-5.0300188755935045,-5.431257673162776,-2.249867490645262,-7.7953599449518345
