Date,xncna,xncnb,xncnc,xncnd,xncne,xncnf,xncng,xncnh,xncni,xncnj,xncnk,xncnl,xncnm,xncnn,xncno,xncnp,xncnq,xncnr,xncns,xncnt,xncnu,xncnv,xncnw,xncnx,xncny,xncnz,xncoa,xncob,xncoc,xncod,xncoe,xncog,xncoh,xncoi,xncoj,xncok,xncol,xncom,xncon,xncoo,xncop,xnqha,xnqhb,xnqhc,xnqhd,xnqhe,xnqhf,xnqhg,xnqhh,xnqhi,xnqhj,xnqhk,xnqhl,xnqhm,xnqhn,xnqho,xnqhp,xnqhq,xnqhr,xnqhs,xnqht,xnqhu,xnqhv,xnqhw,xnqhx,xnqhy,xnqhz,xnqia,xnqib,xnqic,xnqid,xnqie,xnqig,xnqih,xnqii,xnqij,xnqik,xnqil,xnqim,xnqin,xnqio,xnqip
1990-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024340797594089615,0.0037860761520205678,0.0008142636586632573,-0.0014441790021567783,0.003509699478465945,0.0058341960845192916,0.002970832524296332,0.0041613092554637614,0.002518645511421168,0.002873140792523004,0.004515981091705589,0.003263421472549682,0.001754284196802712,0.006935713189423254,0.004863660504721948,0.0032521005109657952,0.0003047398591811982,0.001610232523009913,0.00416150306782869,-0.00017969397593892402,0.0028745569925464204,0.003766910091482807,0.0028206168209653423,0.0011017883105808657,0.005191865762548367,0.005654734266407369,0.0028969929845834553,0.0017741248282162284,0.006816717471524111,0.00016219792970050443,0.0028610966333745495,0.0016654118100174321,0.007751884349748089,0.0016093459872238978,0.004976858451993574,0.002280884922833752,0.0033155026967714497,0.00528000754005326,0.0007769927893195187,0.0026827055387544266,0.007202574382285126
1991-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006352593249983746,0.009512815737934098,2.934902008337534e-05,0.0018493927449028914,0.0004017966092740382,0.011915057629893923,0.010155326960433463,0.0006396689861690929,0.005096535808880735,0.009403238718977155,0.005388912055089717,0.009416111446010504,0.002740334488644157,0.007397179869105645,0.007738112499062852,0.0030549535443508535,0.00948254396915914,0.007980791612993208,0.009561984316973101,0.002369907631956558,0.000284223457706174,0.010998899484575822,0.004717105906945605,0.0016625828662438452,0.0030714432906615644,0.008367243294391908,0.009057697136044008,0.007891805827549258,0.008317814783791053,0.0076266649918893025,0.0054328451617422875,0.005687371311674641,0.008021468961241538,0.011779445509362269,0.01086083568686135,0.012771362062583702,0.002995030873591955,0.007939869526092052,0.012203274738677173,0.0033879804487308442,0.0034268503519223515
1991-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004369271256023577,0.0010219196560431278,-0.0026698894726266526,0.008346386668427084,-0.0038447525288763233,0.007758297712907492,0.005090523837152835,0.005310082899412855,0.006188648600239574,0.004958398715542979,-0.0021058441748007745,0.016227933474027078,0.00712268441221701,0.0017876139743445189,0.01307562058286353,0.0011272797551510974,-0.0001772349146861818,0.015859262641342946,-0.0018365102907881015,0.006352448149312643,0.0023456772669604403,0.00045575927767719637,0.0025004617102216144,-0.004676961319750905,0.010199898148022213,0.0023429260012560282,-0.002950347213479525,0.004109454319782042,0.00798850536982349,5.9524706847752816e-05,0.008064636763048584,-0.0016378543132226488,-0.0024251376253243704,0.002571751127078615,-0.0016260165633264457,0.006179906850789958,0.0012733185557474715,0.007027399443434495,0.012046437925499578,0.0014688636901924587,0.009160031730305367
1991-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009120834517712098,0.010653860339510329,0.011664927375052285,0.005961146721530299,-0.002374802396025529,0.014543809965213957,0.012219787683482315,0.016190729701973817,0.011827755583365003,0.010016538097395344,0.0061062741151109295,0.01561147877434929,-0.002858976222520858,0.003360420265653816,0.025611019106517533,0.005347201249794892,0.004146859703281629,0.023319307424255864,0.006069186808520522,0.016813355152587188,0.0056654434700095695,0.009268155479703916,9.071219946293911e-05,0.0036398519106513624,0.0159689226232221,0.006836397415305073,0.010159276888893863,0.006791136557809846,0.00946103338177558,0.0034651470065940933,0.011719902161636151,-0.0005127134380929154,0.008206464664120406,0.013127149541043437,0.009131853071028373,0.0021443702400038736,-0.004690413866650559,0.004706716747738325,0.022012623616890575,0.007658077008208856,0.012147714819038799
1991-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019848414000724634,0.01319609985309318,0.015392333463915492,0.01098251745952415,-0.0013359136399468464,0.02389861716922535,0.02288806277672795,0.009676658165321794,0.011196032720103515,0.019221359661785908,0.0025227572292254004,0.02490998567308443,0.0063059022495348,0.006201514598598062,0.029515827409899,0.010020561974544867,0.010680578497110038,0.03246973271432728,0.008405632322528863,0.025614390927797857,0.002398814421636299,0.007228754191755628,0.011645082234674036,0.005835551621913821,0.026900731826935493,0.010482248395485389,0.02161758588438838,0.005716535560859629,0.010749590979802161,0.004753354299847857,0.02785041641305271,0.008169111706281982,0.012656049912210312,0.015553594086047118,0.014592614022876657,0.012819704478191288,0.005464462414476017,0.007069639056099741,0.022008040374000618,0.019115443327274766,0.015753803380142442
1991-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007076753747951324,0.0031404043315969507,0.0024718744374509923,0.004854241961886213,-0.005112930344753447,0.0002534676350696933,0.015825993889481485,0.008045789415109231,0.002204975156529874,0.014679566215612026,-0.002439242000442127,0.01248794974398868,-0.003407008786689997,-0.0009136668298910643,0.013405015729620773,0.0021790213919743347,0.01212552263883937,0.02495825954034356,0.0013865270584491774,0.018025087259853533,-0.0019479175828143057,-0.0019924296168465474,0.005775899920935403,-0.0020181321348434617,0.017261587204868995,-0.0035838807986652006,0.009308125410231167,2.0399271905314266e-05,0.004096612912224322,-0.005374047250185687,0.01741389143001205,-0.0012987375330509058,0.003084696873789468,0.004396399969284572,0.005229524361948076,0.01180408135181881,-0.0035728084438900235,0.0040727039543557745,0.009632009448862222,-0.0005710971203746728,0.00636862871266759
1991-07-15,0.0009385245366809871,0.0013488009701321298,-0.0006113181426239414,0.0013677757339998922,0.001802241931515764,0.002071528704205699,0.0029573937742090905,0.0006108315517483714,0.0030568239841761795,0.0011743113841722436,0.0031269372712929605,0.0005259606954963358,-0.00042417809361788633,0.0008252075257932377,0.00497254670759346,0.0009620025984962557,0.004571701092805531,0.005209616792555664,0.0012161439576107145,0.0021430625587108027,0.003332642442520782,0.0008655096237717761,0.0011098901404563966,-0.0014392329888061669,0.001659926293296696,0.0022220600430299877,0.0007941945903961661,0.0027405425457576425,0.0009481180434525328,-0.00045063390709599395,-0.0005676920393431255,0.0021365761530490112,0.0011536774322855512,0.002720162424246128,0.00123985070030145,-0.0023982657885578454,0.0020466137052786767,-0.0007804395653609776,0.002295577668025694,0.0026171688665526404,0.002414692282001193,0.006135760148345997,0.013322191045964776,0.012153347737453517,0.01718394466953427,-0.0035033502206138225,0.009226214808037191,0.021350083762531877,0.0015595499787522046,0.007186324893765181,0.02091983287477911,-0.004305688657760258,0.014279782078859889,0.004006709919713128,-0.004744114730529744,0.017474767373611526,0.010974458867410853,0.027057712615606102,0.027362451388702937,0.00356539789313989,0.02477907729119906,0.004900078572956848,-0.0007529943388679504,0.0060860449150693515,0.005861755725496226,0.023472116978028177,0.008276245969931643,0.015079500175940425,-0.0022300893534264875,0.002171842819498879,-0.0018008854993029465,0.020059801445654873,-0.0014303234975307586,0.0018644130831169203,0.009823317323435608,0.01828883271462997,0.02195372422375537,-0.004879343563672526,0.008520057112519278,0.019880518714818517,-0.0008238139572588739,0.02247451389981822
1991-08-15,0.0012071932397484887,0.0005747270340031812,0.0015938757089673224,-0.0024400069250720244,-0.004108586632527863,0.0023642874217483074,-0.00012931629972526412,0.0006800395846953221,0.00455654898942754,0.0007127152636157235,-0.0055085218630273455,-0.0006066731251929848,-0.0012721951912292894,-0.0027218898070128475,0.005221482233297212,-0.0015483214741255705,0.0009474092234644342,0.007866389871328575,-0.003980962472220641,-0.002203953359587843,0.0015849793256184628,-0.005537456854620358,0.005026348396055589,0.004450812737888614,0.002098902518635093,0.0026083325038227996,0.0081858694885597,-0.0028196813005329003,0.00022392478591972258,0.0034132660871511694,-0.004989089225740528,-0.0017714231263451956,-0.0029180159194681743,0.00032521425517329194,-0.0012304208763492645,-0.004291407720043055,0.002430617897176337,0.0023041228107399375,0.00616479894738452,0.009387743799548582,0.002408826561264341,0.011346933651557143,0.007790740077134512,0.008292587314726175,0.021146244272294067,-0.002460877364527043,0.017325586890710776,0.02972627913625264,0.00964842269980055,0.018986823692471125,0.0220582963646386,0.004309051718510408,0.015582722961602022,0.0009636474620142889,0.007531181765593572,0.0250709303791789,0.015203650278662871,0.032898513817211726,0.040984168327026574,0.008880267291395315,0.02970012463651599,0.00902532581434475,0.015129451872598237,0.00874788958475038,0.004387778639532348,0.027286229391652674,0.01128572735679721,0.019685624315013764,-0.006940826677295498,0.0004463578771021356,0.011138149269292215,0.024920382698076157,0.014861454772622927,0.014970948543843232,0.00818313284598352,0.018729135346898372,0.024060133417409275,0.00489266597886111,0.008134219929688,0.015595835310380222,0.0030509989074666965,0.0200776828942917
1991-09-15,0.0007093231973326245,-0.002987044214554328,-0.0005144993811553208,0.0019745683553688506,-0.00667870691975478,0.0003629961856825782,0.0049863037993966705,-0.0050542239924171945,0.004002364832250278,0.002868647704614016,-0.0029145333885759153,0.0038136723269218136,0.004662685834024097,0.0033370839436336563,0.012439317020371854,-0.0023173708768390224,0.0005788873007960598,0.016701698580607636,-0.0028188680901811546,0.0003556102351847678,6.333263413957167e-05,-0.0029003737231764553,0.0025879334183978877,0.001907242052920059,0.0019167638806198652,0.002569603907422706,0.007355589039496356,-0.0007709914179598526,0.0052799823514330345,-0.0006839560775692833,0.005393107109182293,-0.00022973865726253493,-0.0019173546589942466,0.008377893857474087,0.0007865713376191213,0.00033331666911659823,0.0005061093769334605,0.009527886826626484,0.001578168607263269,-0.001210597793365258,0.0005707456528837075,0.022583127060135363,0.02631683075460139,0.014250069921382448,0.03212372467032704,0.016542522899415796,0.02630634960814258,0.046376764930360435,0.028839644828885402,0.029710121823464834,0.031068707538780323,0.016004699730452234,0.03235907896426892,0.008302057869082002,0.014298560406160213,0.02577420108578392,0.02272484778660915,0.055595930451749105,0.05097738592207357,0.023062932198870362,0.03840150492630178,0.016363263009466014,0.03272638696307662,0.02350313416142993,0.016958254444209137,0.03934671195239723,0.02363691457044011,0.031590259243031917,0.00654823481299591,0.012237837025049296,0.024453959185920582,0.03578056378433066,0.02866074258794256,0.025469433776261485,0.016782389613646625,0.028371854080958738,0.04784454219387265,0.027291682317380304,0.012157251668590751,0.02871850973343361,0.008325502610267535,0.03473228373761159
